timestamp,temperature,humidity(%),latency(ms),throughput(bytes/sec),packet_loss(%),rssi(dBm)
2025-06-26 | 05:48:00,34.96,87.86,0.29,0.05,0.0,-60.9
2025-06-26 | 05:49:00,35.02,87.82,0.25,0.05,0.0,-58.82
2025-06-26 | 05:50:00,35.09,87.79,0.27,0.05,0.0,-59.45
2025-06-26 | 05:51:00,35.16,87.78,0.26,0.05,0.0,-56.13
2025-06-26 | 05:52:00,35.2,87.78,0.3,0.05,0.0,-59.38
2025-06-26 | 05:53:00,35.19,87.79,0.27,0.05,0.0,-59.83
2025-06-26 | 05:54:00,35.14,87.81,0.35,0.05,0.0,-57.71
2025-06-26 | 05:55:00,35.05,87.82,0.32,0.05,0.0,-59.93
2025-06-26 | 05:56:00,34.94,87.82,0.29,0.05,0.0,-60.06
2025-06-26 | 05:57:00,34.84,87.79,0.29,0.05,0.0,-55.38
2025-06-26 | 05:58:00,34.79,87.76,0.29,0.05,0.0,-57.21
2025-06-26 | 05:59:00,34.79,87.72,0.3,0.05,0.0,-57.33
2025-06-26 | 06:00:00,34.83,87.69,0.27,0.05,0.0,-55.73
2025-06-26 | 06:01:00,34.92,87.68,0.28,0.05,0.0,-59.94
2025-06-26 | 06:02:00,35.01,87.67,0.25,0.05,0.0,-55.84
2025-06-26 | 06:03:00,35.09,87.68,0.29,0.05,0.0,-56.25
2025-06-26 | 06:04:00,35.14,87.69,0.24,0.05,0.0,-55.33
2025-06-26 | 06:05:00,35.14,87.69,0.26,0.05,0.0,-54.27
2025-06-26 | 06:06:00,35.11,87.68,0.27,0.05,0.0,-56.99
2025-06-26 | 06:07:00,35.07,87.67,0.28,0.05,0.0,-55.92
2025-06-26 | 06:08:00,35.03,87.65,0.28,0.05,0.0,-57.01
2025-06-26 | 06:09:00,35.01,87.65,0.25,0.05,0.0,-57.53
2025-06-26 | 06:10:00,35.01,87.66,0.28,0.05,0.0,-57.46
2025-06-26 | 06:11:00,35.03,87.7,0.28,0.05,0.0,-57.86
2025-06-26 | 06:12:00,35.06,87.75,0.27,0.05,0.0,-58.7
2025-06-26 | 06:13:00,35.08,87.81,0.31,0.05,0.0,-57.78
2025-06-26 | 06:14:00,35.08,87.86,0.27,0.05,0.0,-57.86
2025-06-26 | 06:15:00,35.06,87.88,0.24,0.05,0.0,-58.21
2025-06-26 | 06:16:00,35.03,87.88,0.29,0.05,0.0,-55.28
2025-06-26 | 06:17:00,34.99,87.86,0.29,0.05,0.0,-58.94
2025-06-26 | 06:18:00,34.97,87.82,0.29,0.05,0.0,-55.18
2025-06-26 | 06:19:00,34.96,87.78,0.29,0.05,0.0,-55.38
2025-06-26 | 06:20:00,34.98,87.75,0.28,0.05,0.0,-59.67
2025-06-26 | 06:21:00,35.02,87.74,0.25,0.05,0.0,-56.27
2025-06-26 | 06:22:00,35.07,87.73,0.3,0.05,0.0,-58.52
2025-06-26 | 06:23:00,35.11,87.72,0.3,0.05,0.0,-58.06
2025-06-26 | 06:24:00,35.13,87.68,0.28,0.05,0.0,-57.8
2025-06-26 | 06:25:00,35.14,87.63,0.25,0.05,0.0,-57.63
2025-06-26 | 06:26:00,35.13,87.56,0.26,0.05,0.0,-57.85
2025-06-26 | 06:27:00,35.11,87.47,0.28,0.05,0.0,-56.08
2025-06-26 | 06:28:00,35.09,87.4,0.25,0.05,0.0,-57.25
2025-06-26 | 06:29:00,35.08,87.37,0.24,0.05,0.0,-55.68
2025-06-26 | 06:30:00,35.08,87.39,0.3,0.05,0.0,-57.71
2025-06-26 | 06:31:00,35.08,87.46,0.3,0.05,0.0,-57.26
2025-06-26 | 06:32:00,35.08,87.57,0.26,0.05,0.0,-57.97
2025-06-26 | 06:33:00,35.08,87.7,0.22,0.05,0.0,-56.88
2025-06-26 | 06:34:00,35.06,87.82,0.28,0.05,0.0,-58.81
2025-06-26 | 06:35:00,35.04,87.89,0.26,0.05,0.0,-57.14
2025-06-26 | 06:36:00,35.0,87.9,0.28,0.05,0.0,-57.72
2025-06-26 | 06:37:00,34.98,87.85,0.3,0.05,0.0,-61.02
2025-06-26 | 06:38:00,34.96,87.76,0.32,0.05,0.0,-57.67
2025-06-26 | 06:39:00,34.97,87.65,0.24,0.05,0.0,-57.92
2025-06-26 | 06:40:00,34.99,87.56,0.26,0.05,0.0,-58.2
2025-06-26 | 06:41:00,35.03,87.51,0.29,0.05,0.0,-56.45
2025-06-26 | 06:42:00,35.06,87.52,0.3,0.05,0.0,-58.77
2025-06-26 | 06:43:00,35.08,87.59,0.27,0.05,0.0,-58.15
2025-06-26 | 06:44:00,35.08,87.69,0.28,0.05,0.0,-56.89
2025-06-26 | 06:45:00,35.06,87.8,0.29,0.05,0.0,-55.68
2025-06-26 | 06:46:00,35.02,87.88,0.27,0.05,0.0,-57.19
2025-06-26 | 06:47:00,34.98,87.92,0.28,0.05,0.0,-60.21
2025-06-26 | 06:48:00,34.95,87.89,0.22,0.05,0.0,-57.59
2025-06-26 | 06:49:00,34.96,87.81,0.3,0.05,0.0,-59.87
2025-06-26 | 06:50:00,35.0,87.67,0.26,0.05,0.0,-56.72
2025-06-26 | 06:51:00,35.08,87.52,0.3,0.05,0.0,-55.05
2025-06-26 | 06:52:00,35.17,87.37,0.26,0.05,0.0,-58.17
2025-06-26 | 06:53:00,35.26,87.25,0.25,0.05,0.0,-56.42
2025-06-26 | 06:54:00,35.32,87.18,0.26,0.05,0.0,-57.05
2025-06-26 | 06:55:00,35.32,87.16,0.25,0.05,0.0,-56.82
2025-06-26 | 06:56:00,35.26,87.18,0.3,0.05,0.0,-59.4
2025-06-26 | 06:57:00,35.14,87.23,0.27,0.05,0.0,-55.36
2025-06-26 | 06:58:00,34.98,87.3,0.26,0.05,0.0,-58.19
2025-06-26 | 06:59:00,34.83,87.35,0.31,0.05,0.0,-59.39
2025-06-26 | 07:00:00,34.72,87.38,0.24,0.05,0.0,-55.95
2025-06-26 | 07:01:00,34.68,87.37,0.29,0.05,0.0,-57.22
2025-06-26 | 07:02:00,34.71,87.33,0.26,0.05,0.0,-55.61
2025-06-26 | 07:03:00,34.82,87.26,0.27,0.05,0.0,-57.98
2025-06-26 | 07:04:00,34.97,87.18,0.25,0.05,0.0,-56.89
2025-06-26 | 07:05:00,35.13,87.12,0.25,0.05,0.0,-57.26
2025-06-26 | 07:06:00,35.24,87.09,0.24,0.05,0.0,-56.87
2025-06-26 | 07:07:00,35.28,87.09,0.27,0.05,0.0,-58.46
2025-06-26 | 07:08:00,35.23,87.14,0.25,0.05,0.0,-55.82
2025-06-26 | 07:09:00,35.1,87.22,0.27,0.05,0.0,-57.79
2025-06-26 | 07:10:00,34.93,87.31,0.29,0.05,0.0,-58.82
2025-06-26 | 07:11:00,34.75,87.37,0.26,0.05,0.0,-58.77
2025-06-26 | 07:12:00,34.62,87.39,0.31,0.05,0.0,-61.31
2025-06-26 | 07:13:00,34.57,87.35,0.25,0.05,0.0,-58.88
2025-06-26 | 07:14:00,34.6,87.25,0.23,0.05,0.0,-57.15
2025-06-26 | 07:15:00,34.69,87.11,0.28,0.05,0.0,-60.22
2025-06-26 | 07:16:00,34.82,86.96,0.31,0.05,0.0,-59.49
2025-06-26 | 07:17:00,34.94,86.82,0.25,0.05,0.0,-57.5
2025-06-26 | 07:18:00,35.01,86.73,0.29,0.05,0.0,-58.95
2025-06-26 | 07:19:00,35.01,86.69,0.28,0.05,0.0,-57.15
2025-06-26 | 07:20:00,34.96,86.7,0.28,0.05,0.0,-58.23
2025-06-26 | 07:21:00,34.86,86.76,0.27,0.05,0.0,-55.29
2025-06-26 | 07:22:00,34.75,86.84,0.24,0.05,0.0,-56.48
2025-06-26 | 07:23:00,34.67,86.93,0.28,0.05,0.0,-56.38
2025-06-26 | 07:24:00,34.64,86.99,0.28,0.05,0.0,-58.79
2025-06-26 | 07:25:00,34.65,87.02,0.27,0.05,0.0,-57.4
2025-06-26 | 07:26:00,34.71,87.03,0.28,0.05,0.0,-57.52
2025-06-26 | 07:27:00,34.77,87.01,0.3,0.05,0.0,-57.91
2025-06-26 | 07:28:00,34.8,86.97,0.25,0.05,0.0,-57.14
2025-06-26 | 07:29:00,34.8,86.93,0.27,0.05,0.0,-58.73
2025-06-26 | 07:30:00,34.75,86.88,0.29,0.05,0.0,-57.38
2025-06-26 | 07:31:00,34.67,86.83,0.28,0.05,0.0,-58.33
2025-06-26 | 07:32:00,34.6,86.78,0.33,0.05,0.0,-59.42
2025-06-26 | 07:33:00,34.56,86.72,0.32,0.05,0.0,-59.77
2025-06-26 | 07:34:00,34.58,86.66,0.25,0.05,0.0,-58.05
2025-06-26 | 07:35:00,34.66,86.61,0.29,0.05,0.0,-55.09
2025-06-26 | 07:36:00,34.77,86.58,0.28,0.05,0.0,-56.72
2025-06-26 | 07:37:00,34.9,86.59,0.28,0.05,0.0,-60.35
2025-06-26 | 07:38:00,34.99,86.62,0.28,0.05,0.0,-57.36
2025-06-26 | 07:39:00,35.02,86.67,0.3,0.05,0.0,-57.75
2025-06-26 | 07:40:00,34.97,86.73,0.28,0.05,0.0,-55.56
2025-06-26 | 07:41:00,34.85,86.76,0.27,0.05,0.0,-56.95
2025-06-26 | 07:42:00,34.69,86.76,0.3,0.05,0.0,-55.74
2025-06-26 | 07:43:00,34.54,86.71,0.27,0.05,0.0,-56.96
2025-06-26 | 07:44:00,34.43,86.61,0.27,0.05,0.0,-57.14
2025-06-26 | 07:45:00,34.39,86.47,0.24,0.05,0.0,-57.01
2025-06-26 | 07:46:00,34.43,86.33,0.29,0.05,0.0,-55.3
2025-06-26 | 07:47:00,34.51,86.2,0.24,0.05,0.0,-56.68
2025-06-26 | 07:48:00,34.62,86.11,0.3,0.05,0.0,-56.16
2025-06-26 | 07:49:00,34.71,86.07,0.3,0.05,0.0,-56.4
2025-06-26 | 07:50:00,34.75,86.08,0.26,0.05,0.0,-58.93
2025-06-26 | 07:51:00,34.73,86.1,0.3,0.05,0.0,-55.74
2025-06-26 | 07:52:00,34.67,86.14,0.31,0.05,0.0,-57.54
2025-06-26 | 07:53:00,34.57,86.15,0.24,0.05,0.0,-57.85
2025-06-26 | 07:54:00,34.48,86.14,0.31,0.05,0.0,-58.28
2025-06-26 | 07:55:00,34.42,86.11,0.3,0.05,0.0,-58.1
2025-06-26 | 07:56:00,34.41,86.06,0.28,0.05,0.0,-58.31
2025-06-26 | 07:57:00,34.44,86.02,0.27,0.05,0.0,-55.41
2025-06-26 | 07:58:00,34.5,86.01,0.28,0.05,0.0,-56.91
2025-06-26 | 07:59:00,34.57,86.03,0.29,0.05,0.0,-54.58
2025-06-26 | 08:00:00,34.62,86.07,0.26,0.05,0.0,-57.54
2025-06-26 | 08:01:00,34.64,86.12,0.25,0.05,0.0,-59.43
2025-06-26 | 08:02:00,34.62,86.16,0.25,0.05,0.0,-56.42
2025-06-26 | 08:03:00,34.57,86.16,0.28,0.05,0.0,-58.07
2025-06-26 | 08:04:00,34.49,86.12,0.29,0.05,0.0,-57.29
2025-06-26 | 08:05:00,34.41,86.03,0.25,0.05,0.0,-57.97
2025-06-26 | 08:06:00,34.34,85.92,0.28,0.05,0.0,-58.12
2025-06-26 | 08:07:00,34.3,85.8,0.25,0.05,0.0,-55.95
2025-06-26 | 08:08:00,34.28,85.71,0.3,0.05,0.0,-59.66
2025-06-26 | 08:09:00,34.28,85.65,0.27,0.05,0.0,-57.44
2025-06-26 | 08:10:00,34.3,85.64,0.24,0.05,0.0,-58.12
2025-06-26 | 08:11:00,34.33,85.66,0.26,0.05,0.0,-56.43
2025-06-26 | 08:12:00,34.35,85.69,0.3,0.05,0.0,-60.19
2025-06-26 | 08:13:00,34.37,85.71,0.29,0.05,0.0,-54.4
2025-06-26 | 08:14:00,34.38,85.7,0.27,0.05,0.0,-58.65
2025-06-26 | 08:15:00,34.39,85.66,0.3,0.05,0.0,-58.05
2025-06-26 | 08:16:00,34.38,85.58,0.3,0.05,0.0,-58.67
2025-06-26 | 08:17:00,34.37,85.48,0.27,0.05,0.0,-59.68
2025-06-26 | 08:18:00,34.34,85.39,0.29,0.05,0.0,-56.13
2025-06-26 | 08:19:00,34.31,85.32,0.27,0.05,0.0,-58.89
2025-06-26 | 08:20:00,34.27,85.28,0.24,0.05,0.0,-56.3
2025-06-26 | 08:21:00,34.24,85.27,0.28,0.05,0.0,-54.55
2025-06-26 | 08:22:00,34.2,85.28,0.28,0.05,0.0,-58.35
2025-06-26 | 08:23:00,34.18,85.28,0.25,0.05,0.0,-57.08
2025-06-26 | 08:24:00,34.17,85.27,0.27,0.05,0.0,-55.84
2025-06-26 | 08:25:00,34.18,85.23,0.25,0.05,0.0,-58.34
2025-06-26 | 08:26:00,34.19,85.15,0.26,0.05,0.0,-56.25
2025-06-26 | 08:27:00,34.21,85.05,0.31,0.05,0.0,-55.86
2025-06-26 | 08:28:00,34.24,84.93,0.28,0.05,0.0,-59.52
2025-06-26 | 08:29:00,34.28,84.83,0.29,0.05,0.0,-58.11
2025-06-26 | 08:30:00,34.32,84.75,0.28,0.05,0.0,-58.79
2025-06-26 | 08:31:00,34.36,84.71,0.27,0.05,0.0,-60.35
2025-06-26 | 08:32:00,34.39,84.69,0.29,0.05,0.0,-60.25
2025-06-26 | 08:33:00,34.42,84.7,0.28,0.05,0.0,-56.5
2025-06-26 | 08:34:00,34.44,84.71,0.31,0.05,0.0,-61.56
2025-06-26 | 08:35:00,34.43,84.72,0.26,0.05,0.0,-57.8
2025-06-26 | 08:36:00,34.4,84.7,0.25,0.05,0.0,-57.38
2025-06-26 | 08:37:00,34.33,84.67,0.26,0.05,0.0,-58.44
2025-06-26 | 08:38:00,34.25,84.61,0.27,0.05,0.0,-59.26
2025-06-26 | 08:39:00,34.16,84.56,0.27,0.05,0.0,-56.61
2025-06-26 | 08:40:00,34.07,84.5,0.3,0.05,0.0,-55.77
2025-06-26 | 08:41:00,34.0,84.47,0.25,0.05,0.0,-58.03
2025-06-26 | 08:42:00,33.95,84.45,0.28,0.05,0.0,-56.37
2025-06-26 | 08:43:00,33.93,84.46,0.27,0.05,0.0,-58.94
2025-06-26 | 08:44:00,33.93,84.47,0.26,0.05,0.0,-55.17
2025-06-26 | 08:45:00,33.95,84.48,0.29,0.05,0.0,-59.15
2025-06-26 | 08:46:00,33.96,84.48,0.3,0.05,0.0,-56.68
2025-06-26 | 08:47:00,33.95,84.46,0.31,0.05,0.0,-56.01
2025-06-26 | 08:48:00,33.93,84.41,0.23,0.05,0.0,-58.97
2025-06-26 | 08:49:00,33.9,84.34,0.28,0.05,0.0,-58.82
2025-06-26 | 08:50:00,33.87,84.25,0.28,0.05,0.0,-56.4
2025-06-26 | 08:51:00,33.85,84.17,0.27,0.05,0.0,-58.64
2025-06-26 | 08:52:00,33.83,84.09,0.27,0.05,0.0,-56.81
2025-06-26 | 08:53:00,33.83,84.03,0.24,0.05,0.0,-57.54
2025-06-26 | 08:54:00,33.83,84.0,0.26,0.05,0.0,-57.77
2025-06-26 | 08:55:00,33.83,83.98,0.28,0.05,0.0,-58.72
2025-06-26 | 08:56:00,33.81,83.99,0.3,0.05,0.0,-58.21
2025-06-26 | 08:57:00,33.78,83.99,0.31,0.05,0.0,-56.46
2025-06-26 | 08:58:00,33.74,83.98,0.29,0.05,0.0,-56.4
2025-06-26 | 08:59:00,33.7,83.96,0.23,0.05,0.0,-56.83
2025-06-26 | 09:00:00,33.68,83.9,0.29,0.05,0.0,-58.71
2025-06-26 | 09:01:00,33.69,83.83,0.27,0.05,0.0,-55.38
2025-06-26 | 09:02:00,33.73,83.74,0.28,0.05,0.0,-57.52
2025-06-26 | 09:03:00,33.8,83.65,0.28,0.05,0.0,-56.52
2025-06-26 | 09:04:00,33.87,83.56,0.27,0.05,0.0,-56.62
2025-06-26 | 09:05:00,33.93,83.5,0.28,0.05,0.0,-56.04
2025-06-26 | 09:06:00,33.95,83.46,0.31,0.05,0.0,-58.72
2025-06-26 | 09:07:00,33.93,83.44,0.29,0.05,0.0,-58.52
2025-06-26 | 09:08:00,33.87,83.42,0.27,0.05,0.0,-58.14
2025-06-26 | 09:09:00,33.79,83.4,0.33,0.05,0.0,-57.7
2025-06-26 | 09:10:00,33.71,83.36,0.26,0.05,0.0,-54.43
2025-06-26 | 09:11:00,33.66,83.31,0.24,0.05,0.0,-56.73
2025-06-26 | 09:12:00,33.66,83.24,0.29,0.05,0.0,-57.31
2025-06-26 | 09:13:00,33.69,83.16,0.24,0.05,0.0,-57.65
2025-06-26 | 09:14:00,33.74,83.09,0.29,0.05,0.0,-56.06
2025-06-26 | 09:15:00,33.79,83.04,0.27,0.05,0.0,-58.0
2025-06-26 | 09:16:00,33.81,83.02,0.32,0.05,0.0,-56.03
2025-06-26 | 09:17:00,33.79,83.01,0.26,0.05,0.0,-56.11
2025-06-26 | 09:18:00,33.71,83.02,0.28,0.05,0.0,-54.68
2025-06-26 | 09:19:00,33.6,83.02,0.31,0.05,0.0,-57.38
2025-06-26 | 09:20:00,33.47,83.0,0.3,0.05,0.0,-56.62
2025-06-26 | 09:21:00,33.37,82.95,0.25,0.05,0.0,-58.55
2025-06-26 | 09:22:00,33.3,82.87,0.3,0.05,0.0,-56.37
2025-06-26 | 09:23:00,33.28,82.75,0.25,0.05,0.0,-59.82
2025-06-26 | 09:24:00,33.31,82.64,0.26,0.05,0.0,-56.92
2025-06-26 | 09:25:00,33.37,82.54,0.25,0.05,0.0,-57.03
2025-06-26 | 09:26:00,33.43,82.47,0.23,0.05,0.0,-55.25
2025-06-26 | 09:27:00,33.47,82.43,0.24,0.05,0.0,-57.18
2025-06-26 | 09:28:00,33.48,82.44,0.29,0.05,0.0,-57.64
2025-06-26 | 09:29:00,33.46,82.46,0.28,0.05,0.0,-57.18
2025-06-26 | 09:30:00,33.42,82.48,0.24,0.05,0.0,-59.48
2025-06-26 | 09:31:00,33.38,82.47,0.27,0.05,0.0,-58.83
2025-06-26 | 09:32:00,33.36,82.44,0.29,0.05,0.0,-58.91
2025-06-26 | 09:33:00,33.37,82.37,0.28,0.05,0.0,-57.29
2025-06-26 | 09:34:00,33.4,82.29,0.27,0.05,0.0,-57.9
2025-06-26 | 09:35:00,33.44,82.21,0.29,0.05,0.0,-59.23
2025-06-26 | 09:36:00,33.49,82.16,0.31,0.05,0.0,-55.1
2025-06-26 | 09:37:00,33.51,82.14,0.29,0.05,0.0,-57.06
2025-06-26 | 09:38:00,33.51,82.15,0.26,0.05,0.0,-58.32
2025-06-26 | 09:39:00,33.49,82.2,0.28,0.05,0.0,-58.02
2025-06-26 | 09:40:00,33.45,82.24,0.3,0.05,0.0,-59.05
2025-06-26 | 09:41:00,33.4,82.25,0.27,0.05,0.0,-58.12
2025-06-26 | 09:42:00,33.36,82.23,0.29,0.05,0.0,-56.92
2025-06-26 | 09:43:00,33.31,82.15,0.31,0.05,0.0,-56.56
2025-06-26 | 09:44:00,33.27,82.03,0.33,0.05,0.0,-57.74
2025-06-26 | 09:45:00,33.24,81.88,0.29,0.05,0.0,-59.47
2025-06-26 | 09:46:00,33.19,81.73,0.29,0.05,0.0,-54.43
2025-06-26 | 09:47:00,33.15,81.61,0.33,0.05,0.0,-58.11
2025-06-26 | 09:48:00,33.11,81.53,0.31,0.05,0.0,-53.9
2025-06-26 | 09:49:00,33.08,81.48,0.3,0.05,0.0,-60.06
2025-06-26 | 09:50:00,33.08,81.47,0.27,0.05,0.0,-59.27
2025-06-26 | 09:51:00,33.11,81.46,0.3,0.05,0.0,-57.13
2025-06-26 | 09:52:00,33.17,81.43,0.27,0.05,0.0,-55.71
2025-06-26 | 09:53:00,33.23,81.39,0.26,0.05,0.0,-59.95
2025-06-26 | 09:54:00,33.29,81.31,0.29,0.05,0.0,-59.41
2025-06-26 | 09:55:00,33.31,81.22,0.34,0.05,0.0,-58.42
2025-06-26 | 09:56:00,33.29,81.13,0.32,0.05,0.0,-57.45
2025-06-26 | 09:57:00,33.22,81.05,0.29,0.05,0.0,-59.25
2025-06-26 | 09:58:00,33.12,81.0,0.23,0.05,0.0,-57.92
2025-06-26 | 09:59:00,33.0,80.98,0.3,0.05,0.0,-60.12
2025-06-26 | 10:00:00,32.9,80.97,0.31,0.05,0.0,-55.57
2025-06-26 | 10:01:00,32.82,80.97,0.27,0.05,0.0,-55.18
2025-06-26 | 10:02:00,32.8,80.95,0.25,0.05,0.0,-57.57
2025-06-26 | 10:03:00,32.82,80.91,0.3,0.05,0.0,-57.0
2025-06-26 | 10:04:00,32.87,80.84,0.27,0.05,0.0,-58.3
2025-06-26 | 10:05:00,32.92,80.75,0.32,0.05,0.0,-55.55
2025-06-26 | 10:06:00,32.95,80.66,0.29,0.05,0.0,-59.1
2025-06-26 | 10:07:00,32.94,80.59,0.29,0.05,0.0,-57.97
2025-06-26 | 10:08:00,32.89,80.54,0.25,0.05,0.0,-59.62
2025-06-26 | 10:09:00,32.81,80.51,0.27,0.05,0.0,-58.04
2025-06-26 | 10:10:00,32.72,80.5,0.31,0.05,0.0,-56.18
2025-06-26 | 10:11:00,32.64,80.49,0.29,0.05,0.0,-59.47
2025-06-26 | 10:12:00,32.58,80.45,0.25,0.05,0.0,-56.63
2025-06-26 | 10:13:00,32.56,80.39,0.3,0.05,0.0,-57.77
2025-06-26 | 10:14:00,32.57,80.29,0.26,0.05,0.0,-58.57
2025-06-26 | 10:15:00,32.6,80.17,0.29,0.05,0.0,-57.52
2025-06-26 | 10:16:00,32.65,80.04,0.24,0.05,0.0,-57.63
2025-06-26 | 10:17:00,32.7,79.94,0.27,0.05,0.0,-59.05
2025-06-26 | 10:18:00,32.74,79.87,0.31,0.05,0.0,-57.44
2025-06-26 | 10:19:00,32.77,79.84,0.31,0.05,0.0,-58.07
2025-06-26 | 10:20:00,32.78,79.84,0.29,0.05,0.0,-56.65
2025-06-26 | 10:21:00,32.78,79.86,0.26,0.05,0.0,-58.87
2025-06-26 | 10:22:00,32.76,79.87,0.31,0.05,0.0,-56.92
2025-06-26 | 10:23:00,32.74,79.86,0.29,0.05,0.0,-57.8
2025-06-26 | 10:24:00,32.69,79.8,0.33,0.05,0.0,-55.11
2025-06-26 | 10:25:00,32.63,79.72,0.21,0.05,0.0,-57.38
2025-06-26 | 10:26:00,32.56,79.6,0.3,0.05,0.0,-55.22
2025-06-26 | 10:27:00,32.48,79.47,0.28,0.05,0.0,-56.53
2025-06-26 | 10:28:00,32.4,79.35,0.3,0.05,0.0,-56.63
2025-06-26 | 10:29:00,32.35,79.24,0.25,0.05,0.0,-58.57
2025-06-26 | 10:30:00,32.33,79.15,0.33,0.05,0.0,-55.54
2025-06-26 | 10:31:00,32.34,79.08,0.26,0.05,0.0,-59.75
2025-06-26 | 10:32:00,32.38,79.03,0.28,0.05,0.0,-58.05
2025-06-26 | 10:33:00,32.42,78.97,0.24,0.05,0.0,-56.18
2025-06-26 | 10:34:00,32.47,78.92,0.29,0.05,0.0,-55.48
2025-06-26 | 10:35:00,32.49,78.88,0.29,0.05,0.0,-57.46
2025-06-26 | 10:36:00,32.48,78.83,0.28,0.05,0.0,-60.88
2025-06-26 | 10:37:00,32.44,78.8,0.33,0.05,0.0,-58.42
2025-06-26 | 10:38:00,32.38,78.78,0.3,0.05,0.0,-57.13
2025-06-26 | 10:39:00,32.31,78.76,0.29,0.05,0.0,-57.48
2025-06-26 | 10:40:00,32.25,78.75,0.27,0.05,0.0,-57.22
2025-06-26 | 10:41:00,32.23,78.73,0.28,0.05,0.0,-57.2
2025-06-26 | 10:42:00,32.23,78.7,0.25,0.05,0.0,-58.36
2025-06-26 | 10:43:00,32.25,78.64,0.3,0.05,0.0,-58.68
2025-06-26 | 10:44:00,32.28,78.57,0.26,0.05,0.0,-56.55
2025-06-26 | 10:45:00,32.31,78.48,0.27,0.05,0.0,-57.59
2025-06-26 | 10:46:00,32.32,78.4,0.26,0.05,0.0,-56.18
2025-06-26 | 10:47:00,32.3,78.33,0.28,0.05,0.0,-57.65
2025-06-26 | 10:48:00,32.26,78.29,0.29,0.05,0.0,-56.64
2025-06-26 | 10:49:00,32.2,78.26,0.23,0.05,0.0,-58.47
2025-06-26 | 10:50:00,32.13,78.24,0.25,0.05,0.0,-57.14
2025-06-26 | 10:51:00,32.06,78.23,0.29,0.05,0.0,-57.69
2025-06-26 | 10:52:00,32.02,78.2,0.27,0.05,0.0,-56.59
2025-06-26 | 10:53:00,32.0,78.16,0.3,0.05,0.0,-60.84
2025-06-26 | 10:54:00,32.0,78.1,0.32,0.05,0.0,-55.81
2025-06-26 | 10:55:00,32.01,78.02,0.26,0.05,0.0,-56.63
2025-06-26 | 10:56:00,32.03,77.92,0.3,0.05,0.0,-58.0
2025-06-26 | 10:57:00,32.05,77.82,0.3,0.05,0.0,-58.29
2025-06-26 | 10:58:00,32.07,77.74,0.23,0.05,0.0,-54.62
2025-06-26 | 10:59:00,32.08,77.66,0.27,0.05,0.0,-57.68
2025-06-26 | 11:00:00,32.07,77.6,0.33,0.05,0.0,-56.6
2025-06-26 | 11:01:00,32.04,77.56,0.29,0.05,0.0,-55.7
2025-06-26 | 11:02:00,32.01,77.53,0.28,0.05,0.0,-57.66
2025-06-26 | 11:03:00,31.96,77.51,0.31,0.05,0.0,-57.9
2025-06-26 | 11:04:00,31.9,77.49,0.25,0.05,0.0,-59.02
2025-06-26 | 11:05:00,31.85,77.48,0.3,0.05,0.0,-58.46
2025-06-26 | 11:06:00,31.8,77.46,0.29,0.05,0.0,-56.34
2025-06-26 | 11:07:00,31.77,77.44,0.29,0.05,0.0,-56.84
2025-06-26 | 11:08:00,31.77,77.41,0.26,0.05,0.0,-55.8
2025-06-26 | 11:09:00,31.79,77.36,0.29,0.05,0.0,-58.62
2025-06-26 | 11:10:00,31.82,77.29,0.3,0.05,0.0,-56.31
2025-06-26 | 11:11:00,31.87,77.19,0.28,0.05,0.0,-56.39
2025-06-26 | 11:12:00,31.9,77.08,0.31,0.05,0.0,-59.47
2025-06-26 | 11:13:00,31.91,76.95,0.25,0.05,0.0,-54.72
2025-06-26 | 11:14:00,31.89,76.82,0.28,0.05,0.0,-57.65
2025-06-26 | 11:15:00,31.83,76.7,0.28,0.05,0.0,-58.42
2025-06-26 | 11:16:00,31.73,76.61,0.28,0.05,0.0,-58.81
2025-06-26 | 11:17:00,31.62,76.55,0.31,0.05,0.0,-58.42
2025-06-26 | 11:18:00,31.51,76.52,0.28,0.05,0.0,-59.84
2025-06-26 | 11:19:00,31.42,76.5,0.27,0.05,0.0,-56.64
2025-06-26 | 11:20:00,31.36,76.49,0.29,0.05,0.0,-58.63
2025-06-26 | 11:21:00,31.34,76.47,0.26,0.05,0.0,-57.14
2025-06-26 | 11:22:00,31.37,76.43,0.23,0.05,0.0,-60.57
2025-06-26 | 11:23:00,31.42,76.38,0.26,0.05,0.0,-58.87
2025-06-26 | 11:24:00,31.48,76.32,0.27,0.05,0.0,-57.83
2025-06-26 | 11:25:00,31.53,76.25,0.26,0.05,0.0,-57.72
2025-06-26 | 11:26:00,31.56,76.18,0.28,0.05,0.0,-56.56
2025-06-26 | 11:27:00,31.54,76.11,0.31,0.05,0.0,-57.62
2025-06-26 | 11:28:00,31.49,76.06,0.25,0.05,0.0,-56.97
2025-06-26 | 11:29:00,31.41,76.01,0.27,0.05,0.0,-56.82
2025-06-26 | 11:30:00,31.32,75.96,0.24,0.05,0.0,-58.01
2025-06-26 | 11:31:00,31.23,75.91,0.29,0.05,0.0,-59.0
2025-06-26 | 11:32:00,31.17,75.86,0.28,0.05,0.0,-57.26
2025-06-26 | 11:33:00,31.15,75.8,0.29,0.05,0.0,-57.98
2025-06-26 | 11:34:00,31.17,75.73,0.3,0.05,0.0,-59.73
2025-06-26 | 11:35:00,31.24,75.67,0.28,0.05,0.0,-57.33
