timestamp,temperature,humidity(%),latency(ms),throughput(bytes/sec),packet_loss(%),rssi(dBm)
2025-06-27 | 05:48:00,35.04,91.02,0.29,0.05,0.0,-58.73
2025-06-27 | 05:49:00,35.08,90.88,0.29,0.05,0.0,-60.2
2025-06-27 | 05:50:00,35.13,91.25,0.25,0.05,0.0,-58.62
2025-06-27 | 05:51:00,35.18,91.62,0.28,0.05,0.0,-59.19
2025-06-27 | 05:52:00,35.23,91.99,0.25,0.05,0.0,-59.94
2025-06-27 | 05:53:00,35.24,91.47,0.25,0.05,0.0,-58.82
2025-06-27 | 05:54:00,35.22,90.95,0.28,0.05,0.0,-56.67
2025-06-27 | 05:55:00,35.16,90.42,0.27,0.05,0.0,-56.68
2025-06-27 | 05:56:00,35.09,91.47,0.29,0.05,0.0,-55.67
2025-06-27 | 05:57:00,35.02,91.54,0.26,0.05,0.0,-56.25
2025-06-27 | 05:58:00,34.97,92.34,0.27,0.05,0.0,-57.78
2025-06-27 | 05:59:00,34.98,91.62,0.29,0.05,0.0,-58.63
2025-06-27 | 06:00:00,35.02,90.9,0.3,0.05,0.0,-56.39
2025-06-27 | 06:01:00,35.11,91.55,0.25,0.05,0.0,-57.97
2025-06-27 | 06:02:00,35.2,92.21,0.29,0.05,0.0,-56.56
2025-06-27 | 06:03:00,35.27,91.63,0.29,0.05,0.0,-57.79
2025-06-27 | 06:04:00,35.31,91.49,0.29,0.05,0.0,-58.76
2025-06-27 | 06:05:00,35.29,91.36,0.26,0.05,0.0,-55.9
2025-06-27 | 06:06:00,35.24,91.22,0.29,0.05,0.0,-56.25
2025-06-27 | 06:07:00,35.16,91.26,0.25,0.05,0.0,-56.29
2025-06-27 | 06:08:00,35.07,91.29,0.3,0.05,0.0,-59.03
2025-06-27 | 06:09:00,35.01,91.33,0.29,0.05,0.0,-57.38
2025-06-27 | 06:10:00,34.99,91.37,0.28,0.05,0.0,-57.75
2025-06-27 | 06:11:00,34.99,91.4,0.31,0.05,0.0,-59.3
2025-06-27 | 06:12:00,35.02,91.44,0.27,0.05,0.0,-58.4
2025-06-27 | 06:13:00,35.05,91.81,0.24,0.05,0.0,-58.36
2025-06-27 | 06:14:00,35.07,92.18,0.26,0.05,0.0,-56.46
2025-06-27 | 06:15:00,35.06,92.56,0.3,0.05,0.0,-59.03
2025-06-27 | 06:16:00,35.04,92.41,0.26,0.05,0.0,-57.21
2025-06-27 | 06:17:00,35.01,92.26,0.28,0.05,0.0,-58.64
2025-06-27 | 06:18:00,34.98,92.11,0.27,0.05,0.0,-57.5
2025-06-27 | 06:19:00,34.98,92.09,0.27,0.05,0.0,-56.28
2025-06-27 | 06:20:00,34.99,92.08,0.27,0.05,0.0,-56.48
2025-06-27 | 06:21:00,35.03,92.06,0.26,0.05,0.0,-57.98
2025-06-27 | 06:22:00,35.06,92.04,0.26,0.05,0.0,-60.02
2025-06-27 | 06:23:00,35.09,92.03,0.3,0.05,0.0,-60.34
2025-06-27 | 06:24:00,35.1,92.05,0.26,0.05,0.0,-58.26
2025-06-27 | 06:25:00,35.1,92.08,0.29,0.05,0.0,-56.38
2025-06-27 | 06:26:00,35.08,90.88,0.27,0.05,0.0,-56.21
2025-06-27 | 06:27:00,35.06,91.39,0.29,0.05,0.0,-55.38
2025-06-27 | 06:28:00,35.05,91.91,0.32,0.05,0.0,-57.54
2025-06-27 | 06:29:00,35.05,92.42,0.28,0.05,0.0,-58.42
2025-06-27 | 06:30:00,35.07,92.35,0.27,0.05,0.0,-55.07
2025-06-27 | 06:31:00,35.09,92.27,0.3,0.05,0.0,-58.74
2025-06-27 | 06:32:00,35.08,92.2,0.27,0.05,0.0,-55.87
2025-06-27 | 06:33:00,35.05,91.95,0.28,0.05,0.0,-58.17
2025-06-27 | 06:34:00,34.98,91.7,0.28,0.05,0.0,-57.49
2025-06-27 | 06:35:00,34.89,91.72,0.25,0.05,0.0,-56.97
2025-06-27 | 06:36:00,34.81,91.74,0.27,0.05,0.0,-56.53
2025-06-27 | 06:37:00,34.75,91.76,0.29,0.05,0.0,-56.32
2025-06-27 | 06:38:00,34.75,91.78,0.26,0.05,0.0,-56.72
2025-06-27 | 06:39:00,34.8,91.8,0.27,0.05,0.0,-57.63
2025-06-27 | 06:40:00,34.89,91.82,0.28,0.05,0.0,-54.85
2025-06-27 | 06:41:00,35.01,91.79,0.27,0.05,0.0,-57.18
2025-06-27 | 06:42:00,35.12,91.75,0.32,0.05,0.0,-57.52
2025-06-27 | 06:43:00,35.19,91.72,0.28,0.05,0.0,-55.0
2025-06-27 | 06:44:00,35.22,91.41,0.3,0.05,0.0,-54.99
2025-06-27 | 06:45:00,35.18,91.11,0.27,0.05,0.0,-58.37
2025-06-27 | 06:46:00,35.12,91.21,0.26,0.05,0.0,-54.93
2025-06-27 | 06:47:00,35.05,91.31,0.26,0.05,0.0,-59.05
2025-06-27 | 06:48:00,34.99,91.4,0.3,0.05,0.0,-57.23
2025-06-27 | 06:49:00,34.97,91.5,0.27,0.05,0.0,-57.68
2025-06-27 | 06:50:00,34.99,91.6,0.25,0.05,0.0,-57.42
2025-06-27 | 06:51:00,35.03,91.7,0.26,0.05,0.0,-60.12
2025-06-27 | 06:52:00,35.08,92.26,0.3,0.05,0.0,-56.9
2025-06-27 | 06:53:00,35.11,92.53,0.26,0.05,0.0,-59.22
2025-06-27 | 06:54:00,35.11,91.1,0.29,0.05,0.0,-57.27
2025-06-27 | 06:55:00,35.09,91.25,0.28,0.05,0.0,-57.05
2025-06-27 | 06:56:00,35.04,91.4,0.29,0.05,0.0,-57.53
2025-06-27 | 06:57:00,35.0,91.55,0.29,0.05,0.0,-54.21
2025-06-27 | 06:58:00,34.98,91.68,0.31,0.05,0.0,-57.04
2025-06-27 | 06:59:00,34.98,91.81,0.29,0.05,0.0,-59.54
2025-06-27 | 07:00:00,35.02,91.94,0.29,0.05,0.0,-57.68
2025-06-27 | 07:01:00,35.06,92.07,0.28,0.05,0.0,-58.11
2025-06-27 | 07:02:00,35.09,92.19,0.23,0.05,0.0,-56.58
2025-06-27 | 07:03:00,35.1,92.32,0.25,0.05,0.0,-58.06
2025-06-27 | 07:04:00,35.08,91.88,0.29,0.05,0.0,-59.02
2025-06-27 | 07:05:00,35.02,91.44,0.29,0.05,0.0,-56.31
2025-06-27 | 07:06:00,34.93,91.0,0.29,0.05,0.0,-57.24
2025-06-27 | 07:07:00,34.85,91.35,0.25,0.05,0.0,-57.21
2025-06-27 | 07:08:00,34.78,91.7,0.28,0.05,0.0,-60.79
2025-06-27 | 07:09:00,34.74,91.69,0.32,0.05,0.0,-54.87
2025-06-27 | 07:10:00,34.73,91.67,0.28,0.05,0.0,-57.3
2025-06-27 | 07:11:00,34.73,91.65,0.27,0.05,0.0,-54.97
2025-06-27 | 07:12:00,34.74,91.64,0.27,0.05,0.0,-57.05
2025-06-27 | 07:13:00,34.74,91.62,0.27,0.05,0.0,-57.43
2025-06-27 | 07:14:00,34.73,91.61,0.28,0.05,0.0,-58.92
2025-06-27 | 07:15:00,34.71,91.56,0.26,0.05,0.0,-55.95
2025-06-27 | 07:16:00,34.68,91.51,0.27,0.05,0.0,-57.83
2025-06-27 | 07:17:00,34.67,91.47,0.25,0.05,0.0,-56.75
2025-06-27 | 07:18:00,34.67,91.44,0.3,0.05,0.0,-59.02
2025-06-27 | 07:19:00,34.69,91.42,0.27,0.05,0.0,-56.43
2025-06-27 | 07:20:00,34.73,91.34,0.27,0.05,0.0,-59.35
2025-06-27 | 07:21:00,34.76,91.27,0.23,0.05,0.0,-56.96
2025-06-27 | 07:22:00,34.79,91.2,0.29,0.05,0.0,-55.59
2025-06-27 | 07:23:00,34.8,91.13,0.26,0.05,0.0,-54.8
2025-06-27 | 07:24:00,34.8,91.05,0.28,0.05,0.0,-56.13
2025-06-27 | 07:25:00,34.78,90.98,0.26,0.05,0.0,-55.9
2025-06-27 | 07:26:00,34.77,91.27,0.28,0.05,0.0,-56.83
2025-06-27 | 07:27:00,34.77,91.55,0.26,0.05,0.0,-56.56
2025-06-27 | 07:28:00,34.78,91.83,0.26,0.05,0.0,-57.26
2025-06-27 | 07:29:00,34.81,91.71,0.27,0.05,0.0,-56.69
2025-06-27 | 07:30:00,34.83,91.59,0.3,0.05,0.0,-59.22
2025-06-27 | 07:31:00,34.84,91.37,0.25,0.05,0.0,-58.6
2025-06-27 | 07:32:00,34.84,91.14,0.28,0.05,0.0,-57.28
2025-06-27 | 07:33:00,34.81,90.92,0.27,0.05,0.0,-57.55
2025-06-27 | 07:34:00,34.76,91.31,0.28,0.05,0.0,-57.18
2025-06-27 | 07:35:00,34.71,91.7,0.26,0.05,0.0,-58.67
2025-06-27 | 07:36:00,34.66,91.45,0.26,0.05,0.0,-54.89
2025-06-27 | 07:37:00,34.64,91.53,0.25,0.05,0.0,-55.71
2025-06-27 | 07:38:00,34.63,91.61,0.27,0.05,0.0,-56.28
2025-06-27 | 07:39:00,34.64,90.71,0.28,0.05,0.0,-54.56
2025-06-27 | 07:40:00,34.66,90.82,0.29,0.05,0.0,-58.47
2025-06-27 | 07:41:00,34.68,90.93,0.27,0.05,0.0,-57.21
2025-06-27 | 07:42:00,34.68,91.05,0.29,0.05,0.0,-57.0
2025-06-27 | 07:43:00,34.67,91.07,0.28,0.05,0.0,-57.57
2025-06-27 | 07:44:00,34.65,91.1,0.26,0.05,0.0,-55.55
2025-06-27 | 07:45:00,34.63,91.13,0.29,0.05,0.0,-57.36
2025-06-27 | 07:46:00,34.63,91.15,0.28,0.05,0.0,-55.85
2025-06-27 | 07:47:00,34.64,91.18,0.31,0.05,0.0,-57.85
2025-06-27 | 07:48:00,34.66,91.2,0.28,0.05,0.0,-58.33
2025-06-27 | 07:49:00,34.68,91.23,0.26,0.05,0.0,-53.85
2025-06-27 | 07:50:00,34.68,91.26,0.27,0.05,0.0,-57.6
2025-06-27 | 07:51:00,34.66,91.28,0.28,0.05,0.0,-56.14
2025-06-27 | 07:52:00,34.62,91.31,0.28,0.05,0.0,-56.71
2025-06-27 | 07:53:00,34.56,91.34,0.26,0.05,0.0,-59.08
2025-06-27 | 07:54:00,34.5,91.63,0.29,0.05,0.0,-58.04
2025-06-27 | 07:55:00,34.46,91.93,0.29,0.05,0.0,-59.85
2025-06-27 | 07:56:00,34.46,90.28,0.24,0.05,0.0,-58.59
2025-06-27 | 07:57:00,34.5,90.03,0.3,0.05,0.0,-57.42
2025-06-27 | 07:58:00,34.56,89.77,0.29,0.05,0.0,-57.42
2025-06-27 | 07:59:00,34.63,89.52,0.28,0.05,0.0,-56.17
2025-06-27 | 08:00:00,34.68,89.91,0.25,0.05,0.0,-57.25
2025-06-27 | 08:01:00,34.7,90.3,0.28,0.05,0.0,-56.74
2025-06-27 | 08:02:00,34.68,90.68,0.26,0.05,0.0,-56.95
2025-06-27 | 08:03:00,34.61,90.46,0.29,0.05,0.0,-58.38
2025-06-27 | 08:04:00,34.54,90.23,0.28,0.05,0.0,-59.18
2025-06-27 | 08:05:00,34.47,91.51,0.25,0.05,0.0,-62.34
2025-06-27 | 08:06:00,34.42,90.86,0.26,0.05,0.0,-58.32
2025-06-27 | 08:07:00,34.42,90.62,0.31,0.05,0.0,-59.46
2025-06-27 | 08:08:00,34.46,90.33,0.28,0.05,0.0,-58.31
2025-06-27 | 08:09:00,34.52,90.04,0.28,0.05,0.0,-57.9
2025-06-27 | 08:10:00,34.57,89.75,0.28,0.05,0.0,-57.07
2025-06-27 | 08:11:00,34.6,90.35,0.28,0.05,0.0,-56.44
2025-06-27 | 08:12:00,34.58,90.94,0.29,0.05,0.0,-56.51
2025-06-27 | 08:13:00,34.52,91.53,0.26,0.05,0.0,-58.86
2025-06-27 | 08:14:00,34.43,91.02,0.27,0.05,0.0,-55.83
2025-06-27 | 08:15:00,34.33,90.51,0.26,0.05,0.0,-57.45
2025-06-27 | 08:16:00,34.23,90.59,0.29,0.05,0.0,-59.4
2025-06-27 | 08:17:00,34.16,90.67,0.28,0.05,0.0,-57.35
2025-06-27 | 08:18:00,34.13,90.75,0.29,0.05,0.0,-55.62
2025-06-27 | 08:19:00,34.13,90.83,0.32,0.05,0.0,-57.49
2025-06-27 | 08:20:00,34.14,90.9,0.27,0.05,0.0,-57.93
2025-06-27 | 08:21:00,34.16,90.98,0.31,0.05,0.0,-57.28
2025-06-27 | 08:22:00,34.18,90.22,0.31,0.05,0.0,-59.39
2025-06-27 | 08:23:00,34.18,89.47,0.29,0.05,0.0,-59.12
2025-06-27 | 08:24:00,34.18,90.21,0.28,0.05,0.0,-57.59
2025-06-27 | 08:25:00,34.17,89.79,0.31,0.05,0.0,-57.48
2025-06-27 | 08:26:00,34.15,89.38,0.23,0.05,0.0,-55.7
2025-06-27 | 08:27:00,34.13,88.96,0.29,0.05,0.0,-57.32
2025-06-27 | 08:28:00,34.12,89.45,0.23,0.05,0.0,-56.31
2025-06-27 | 08:29:00,34.1,89.95,0.28,0.05,0.0,-57.85
2025-06-27 | 08:30:00,34.09,90.44,0.3,0.05,0.0,-60.2
2025-06-27 | 08:31:00,34.08,90.34,0.29,0.05,0.0,-58.16
2025-06-27 | 08:32:00,34.08,90.23,0.24,0.05,0.0,-57.77
2025-06-27 | 08:33:00,34.09,90.13,0.31,0.05,0.0,-55.68
2025-06-27 | 08:34:00,34.11,90.0,0.27,0.05,0.0,-57.35
2025-06-27 | 08:35:00,34.14,89.88,0.27,0.05,0.0,-58.11
2025-06-27 | 08:36:00,34.16,89.75,0.27,0.05,0.0,-57.99
2025-06-27 | 08:37:00,34.17,89.63,0.27,0.05,0.0,-56.66
2025-06-27 | 08:38:00,34.15,89.5,0.28,0.05,0.0,-57.99
2025-06-27 | 08:39:00,34.1,89.82,0.31,0.05,0.0,-58.41
2025-06-27 | 08:40:00,34.01,90.13,0.26,0.05,0.0,-58.33
2025-06-27 | 08:41:00,33.91,90.44,0.31,0.05,0.0,-57.83
2025-06-27 | 08:42:00,33.83,89.97,0.26,0.05,0.0,-55.67
2025-06-27 | 08:43:00,33.78,89.49,0.27,0.05,0.0,-59.07
2025-06-27 | 08:44:00,33.79,89.01,0.26,0.05,0.0,-55.22
2025-06-27 | 08:45:00,33.85,89.23,0.31,0.05,0.0,-57.34
2025-06-27 | 08:46:00,33.97,89.44,0.27,0.05,0.0,-56.06
2025-06-27 | 08:47:00,34.11,89.66,0.27,0.05,0.0,-54.77
2025-06-27 | 08:48:00,34.22,89.87,0.3,0.05,0.0,-55.71
2025-06-27 | 08:49:00,34.3,90.08,0.28,0.05,0.0,-55.27
2025-06-27 | 08:50:00,34.3,90.55,0.25,0.05,0.0,-58.55
2025-06-27 | 08:51:00,34.23,91.01,0.26,0.05,0.0,-59.84
2025-06-27 | 08:52:00,34.12,91.0,0.27,0.05,0.0,-57.8
2025-06-27 | 08:53:00,33.98,90.17,0.32,0.05,0.0,-57.28
2025-06-27 | 08:54:00,33.86,89.34,0.26,0.05,0.0,-56.43
2025-06-27 | 08:55:00,33.77,89.88,0.33,0.05,0.0,-58.53
2025-06-27 | 08:56:00,33.73,89.72,0.3,0.05,0.0,-56.56
2025-06-27 | 08:57:00,33.73,89.56,0.27,0.05,0.0,-55.69
2025-06-27 | 08:58:00,33.75,89.4,0.27,0.05,0.0,-55.98
2025-06-27 | 08:59:00,33.77,89.67,0.24,0.05,0.0,-56.51
2025-06-27 | 09:00:00,33.78,89.93,0.27,0.05,0.0,-58.8
2025-06-27 | 09:01:00,33.77,89.4,0.26,0.05,0.0,-56.94
2025-06-27 | 09:02:00,33.76,88.87,0.3,0.05,0.0,-58.3
2025-06-27 | 09:03:00,33.76,88.87,0.28,0.05,0.0,-58.5
2025-06-27 | 09:04:00,33.78,88.85,0.25,0.05,0.0,-54.38
2025-06-27 | 09:05:00,33.84,88.83,0.28,0.05,0.0,-55.11
2025-06-27 | 09:06:00,33.93,88.81,0.31,0.05,0.0,-55.66
2025-06-27 | 09:07:00,34.02,89.09,0.29,0.05,0.0,-54.95
2025-06-27 | 09:08:00,34.08,89.37,0.28,0.05,0.0,-57.32
2025-06-27 | 09:09:00,34.09,89.64,0.25,0.05,0.0,-55.62
2025-06-27 | 09:10:00,34.04,89.13,0.29,0.05,0.0,-58.68
2025-06-27 | 09:11:00,33.93,88.62,0.29,0.05,0.0,-56.45
2025-06-27 | 09:12:00,33.8,88.1,0.26,0.05,0.0,-58.48
2025-06-27 | 09:13:00,33.68,89.49,0.26,0.05,0.0,-60.43
2025-06-27 | 09:14:00,33.59,89.34,0.26,0.05,0.0,-61.0
2025-06-27 | 09:15:00,33.56,88.73,0.29,0.05,0.0,-61.62
2025-06-27 | 09:16:00,33.59,88.32,0.3,0.05,0.0,-56.7
2025-06-27 | 09:17:00,33.64,87.91,0.29,0.05,0.0,-58.13
2025-06-27 | 09:18:00,33.69,89.01,0.29,0.05,0.0,-54.72
2025-06-27 | 09:19:00,33.72,87.96,0.31,0.05,0.0,-53.08
2025-06-27 | 09:20:00,33.7,86.91,0.3,0.05,0.0,-56.59
2025-06-27 | 09:21:00,33.64,87.32,0.29,0.05,0.0,-59.79
2025-06-27 | 09:22:00,33.57,88.3,0.28,0.05,0.0,-57.86
2025-06-27 | 09:23:00,33.51,89.28,0.26,0.05,0.0,-55.96
2025-06-27 | 09:24:00,33.49,88.88,0.27,0.05,0.0,-59.06
2025-06-27 | 09:25:00,33.53,88.48,0.24,0.05,0.0,-59.17
2025-06-27 | 09:26:00,33.62,88.07,0.27,0.05,0.0,-55.32
2025-06-27 | 09:27:00,33.74,88.15,0.29,0.05,0.0,-56.91
2025-06-27 | 09:28:00,33.83,88.23,0.25,0.05,0.0,-58.88
2025-06-27 | 09:29:00,33.86,88.31,0.28,0.05,0.0,-56.92
2025-06-27 | 09:30:00,33.81,88.28,0.26,0.05,0.0,-59.2
2025-06-27 | 09:31:00,33.68,88.24,0.29,0.05,0.0,-56.83
2025-06-27 | 09:32:00,33.49,88.2,0.26,0.05,0.0,-59.0
2025-06-27 | 09:33:00,33.31,87.6,0.3,0.05,0.0,-59.42
2025-06-27 | 09:34:00,33.17,87.01,0.25,0.05,0.0,-58.24
2025-06-27 | 09:35:00,33.11,87.4,0.29,0.05,0.0,-59.27
2025-06-27 | 09:36:00,33.14,87.8,0.3,0.05,0.0,-56.47
2025-06-27 | 09:37:00,33.24,88.2,0.28,0.05,0.0,-58.1
2025-06-27 | 09:38:00,33.37,88.26,0.3,0.05,0.0,-56.51
2025-06-27 | 09:39:00,33.49,88.32,0.29,0.05,0.0,-59.14
2025-06-27 | 09:40:00,33.54,88.38,0.27,0.05,0.0,-56.93
2025-06-27 | 09:41:00,33.52,87.87,0.3,0.05,0.0,-55.46
2025-06-27 | 09:42:00,33.41,87.37,0.28,0.05,0.0,-57.16
2025-06-27 | 09:43:00,33.26,87.48,0.3,0.05,0.0,-58.3
2025-06-27 | 09:44:00,33.1,87.99,0.27,0.05,0.0,-57.99
2025-06-27 | 09:45:00,32.97,88.5,0.28,0.05,0.0,-56.71
2025-06-27 | 09:46:00,32.91,87.91,0.3,0.05,0.0,-56.59
2025-06-27 | 09:47:00,32.92,87.33,0.27,0.05,0.0,-57.28
2025-06-27 | 09:48:00,32.98,86.74,0.3,0.05,0.0,-58.1
2025-06-27 | 09:49:00,33.07,86.67,0.27,0.05,0.0,-59.33
2025-06-27 | 09:50:00,33.15,86.6,0.26,0.05,0.0,-58.46
2025-06-27 | 09:51:00,33.2,86.52,0.25,0.05,0.0,-59.3
2025-06-27 | 09:52:00,33.2,86.34,0.26,0.05,0.0,-58.54
2025-06-27 | 09:53:00,33.18,86.15,0.27,0.05,0.0,-56.04
2025-06-27 | 09:54:00,33.15,87.0,0.26,0.05,0.0,-58.14
2025-06-27 | 09:55:00,33.12,87.28,0.3,0.05,0.0,-56.18
2025-06-27 | 09:56:00,33.11,87.57,0.28,0.05,0.0,-58.87
2025-06-27 | 09:57:00,33.13,85.96,0.26,0.05,0.0,-58.56
2025-06-27 | 09:58:00,33.15,86.35,0.29,0.05,0.0,-57.73
2025-06-27 | 09:59:00,33.16,86.74,0.25,0.05,0.0,-56.61
2025-06-27 | 10:00:00,33.14,87.13,0.29,0.05,0.0,-58.82
2025-06-27 | 10:01:00,33.09,86.65,0.27,0.05,0.0,-57.07
2025-06-27 | 10:02:00,33.01,86.17,0.26,0.05,0.0,-57.54
2025-06-27 | 10:03:00,32.91,85.68,0.27,0.05,0.0,-56.99
2025-06-27 | 10:04:00,32.82,85.97,0.29,0.05,0.0,-56.75
2025-06-27 | 10:05:00,32.75,86.25,0.31,0.05,0.0,-57.43
2025-06-27 | 10:06:00,32.72,86.53,0.23,0.05,0.0,-57.51
2025-06-27 | 10:07:00,32.72,86.82,0.29,0.05,0.0,-57.05
2025-06-27 | 10:08:00,32.75,87.1,0.26,0.05,0.0,-56.31
2025-06-27 | 10:09:00,32.78,86.93,0.34,0.05,0.0,-58.41
2025-06-27 | 10:10:00,32.79,86.75,0.28,0.05,0.0,-57.62
2025-06-27 | 10:11:00,32.79,86.58,0.27,0.05,0.0,-58.32
2025-06-27 | 10:12:00,32.77,86.4,0.29,0.05,0.0,-59.47
2025-06-27 | 10:13:00,32.74,86.23,0.27,0.05,0.0,-58.14
2025-06-27 | 10:14:00,32.72,86.05,0.27,0.05,0.0,-58.02
2025-06-27 | 10:15:00,32.72,86.06,0.26,0.05,0.0,-54.97
2025-06-27 | 10:16:00,32.73,86.07,0.23,0.05,0.0,-58.67
2025-06-27 | 10:17:00,32.76,86.08,0.3,0.05,0.0,-55.32
2025-06-27 | 10:18:00,32.78,86.09,0.24,0.05,0.0,-59.29
2025-06-27 | 10:19:00,32.77,86.09,0.24,0.05,0.0,-59.9
2025-06-27 | 10:20:00,32.71,85.89,0.3,0.05,0.0,-61.11
2025-06-27 | 10:21:00,32.61,85.68,0.3,0.05,0.0,-57.4
2025-06-27 | 10:22:00,32.49,85.47,0.27,0.05,0.0,-57.05
2025-06-27 | 10:23:00,32.36,85.5,0.28,0.05,0.0,-56.69
2025-06-27 | 10:24:00,32.26,85.53,0.28,0.05,0.0,-57.19
2025-06-27 | 10:25:00,32.22,85.56,0.29,0.05,0.0,-57.37
2025-06-27 | 10:26:00,32.26,85.79,0.27,0.05,0.0,-58.16
2025-06-27 | 10:27:00,32.35,86.01,0.25,0.05,0.0,-57.46
2025-06-27 | 10:28:00,32.47,86.24,0.26,0.05,0.0,-56.39
2025-06-27 | 10:29:00,32.6,85.64,0.27,0.05,0.0,-56.88
2025-06-27 | 10:30:00,32.68,85.03,0.28,0.05,0.0,-57.22
2025-06-27 | 10:31:00,32.7,85.23,0.25,0.05,0.0,-56.69
2025-06-27 | 10:32:00,32.64,85.43,0.29,0.05,0.0,-55.38
2025-06-27 | 10:33:00,32.53,85.63,0.3,0.05,0.0,-59.04
2025-06-27 | 10:34:00,32.39,85.5,0.28,0.05,0.0,-57.63
2025-06-27 | 10:35:00,32.26,85.37,0.3,0.05,0.0,-57.84
2025-06-27 | 10:36:00,32.19,85.24,0.3,0.05,0.0,-56.9
2025-06-27 | 10:37:00,32.19,85.52,0.26,0.05,0.0,-57.67
2025-06-27 | 10:38:00,32.27,85.8,0.27,0.05,0.0,-53.91
2025-06-27 | 10:39:00,32.4,86.07,0.25,0.05,0.0,-57.18
2025-06-27 | 10:40:00,32.55,85.7,0.27,0.05,0.0,-55.77
2025-06-27 | 10:41:00,32.68,85.34,0.27,0.05,0.0,-57.37
2025-06-27 | 10:42:00,32.75,84.97,0.27,0.05,0.0,-59.04
2025-06-27 | 10:43:00,32.76,84.96,0.24,0.05,0.0,-57.06
2025-06-27 | 10:44:00,32.69,84.94,0.26,0.05,0.0,-56.67
2025-06-27 | 10:45:00,32.57,84.93,0.28,0.05,0.0,-56.09
2025-06-27 | 10:46:00,32.42,84.91,0.3,0.05,0.0,-54.64
2025-06-27 | 10:47:00,32.28,84.9,0.3,0.05,0.0,-57.55
2025-06-27 | 10:48:00,32.18,84.89,0.26,0.05,0.0,-59.58
2025-06-27 | 10:49:00,32.13,84.81,0.27,0.05,0.0,-59.25
2025-06-27 | 10:50:00,32.14,84.73,0.28,0.05,0.0,-57.03
2025-06-27 | 10:51:00,32.2,84.65,0.29,0.05,0.0,-55.25
2025-06-27 | 10:52:00,32.28,84.57,0.24,0.05,0.0,-55.86
2025-06-27 | 10:53:00,32.36,84.49,0.29,0.05,0.0,-57.15
2025-06-27 | 10:54:00,32.41,84.73,0.25,0.05,0.0,-56.87
2025-06-27 | 10:55:00,32.41,84.96,0.27,0.05,0.0,-56.57
2025-06-27 | 10:56:00,32.37,85.19,0.26,0.05,0.0,-57.58
2025-06-27 | 10:57:00,32.3,84.84,0.28,0.05,0.0,-55.85
2025-06-27 | 10:58:00,32.2,84.48,0.33,0.05,0.0,-58.55
2025-06-27 | 10:59:00,32.11,84.13,0.29,0.05,0.0,-56.94
2025-06-27 | 11:00:00,32.03,83.93,0.28,0.05,0.0,-58.39
2025-06-27 | 11:01:00,31.99,83.73,0.26,0.05,0.0,-58.25
2025-06-27 | 11:02:00,31.97,83.53,0.25,0.05,0.0,-57.03
2025-06-27 | 11:03:00,31.97,83.33,0.26,0.05,0.0,-55.95
2025-06-27 | 11:04:00,31.98,83.13,0.28,0.05,0.0,-58.91
2025-06-27 | 11:05:00,31.98,83.47,0.32,0.05,0.0,-55.94
2025-06-27 | 11:06:00,31.95,83.81,0.29,0.05,0.0,-59.18
2025-06-27 | 11:07:00,31.9,84.15,0.28,0.05,0.0,-59.29
2025-06-27 | 11:08:00,31.83,83.98,0.26,0.05,0.0,-59.96
2025-06-27 | 11:09:00,31.76,83.8,0.29,0.05,0.0,-55.81
2025-06-27 | 11:10:00,31.7,83.45,0.3,0.05,0.0,-57.81
2025-06-27 | 11:11:00,31.68,83.5,0.29,0.05,0.0,-56.86
2025-06-27 | 11:12:00,31.7,83.55,0.27,0.05,0.0,-59.7
2025-06-27 | 11:13:00,31.75,83.61,0.28,0.05,0.0,-55.91
2025-06-27 | 11:14:00,31.81,83.66,0.26,0.05,0.0,-61.44
2025-06-27 | 11:15:00,31.87,83.72,0.27,0.05,0.0,-58.49
2025-06-27 | 11:16:00,31.91,83.7,0.28,0.05,0.0,-57.08
2025-06-27 | 11:17:00,31.9,83.68,0.27,0.05,0.0,-56.23
2025-06-27 | 11:18:00,31.84,82.02,0.28,0.05,0.0,-56.23
2025-06-27 | 11:19:00,31.75,82.54,0.29,0.05,0.0,-57.97
2025-06-27 | 11:20:00,31.65,83.06,0.3,0.05,0.0,-59.75
2025-06-27 | 11:21:00,31.57,82.69,0.3,0.05,0.0,-58.3
2025-06-27 | 11:22:00,31.52,82.68,0.27,0.05,0.0,-56.49
2025-06-27 | 11:23:00,31.52,82.67,0.3,0.05,0.0,-61.24
2025-06-27 | 11:24:00,31.58,82.66,0.3,0.05,0.0,-57.37
2025-06-27 | 11:25:00,31.67,82.86,0.28,0.05,0.0,-59.44
2025-06-27 | 11:26:00,31.77,83.06,0.27,0.05,0.0,-58.32
2025-06-27 | 11:27:00,31.85,83.26,0.27,0.05,0.0,-57.99
2025-06-27 | 11:28:00,31.88,82.87,0.31,0.05,0.0,-55.32
2025-06-27 | 11:29:00,31.86,82.49,0.3,0.05,0.0,-57.69
2025-06-27 | 11:30:00,31.78,82.1,0.27,0.05,0.0,-56.92
2025-06-27 | 11:31:00,31.66,82.09,0.29,0.05,0.0,-57.2
2025-06-27 | 11:32:00,31.53,82.08,0.29,0.05,0.0,-59.3
2025-06-27 | 11:33:00,31.41,82.07,0.26,0.05,0.0,-57.25
2025-06-27 | 11:34:00,31.31,81.73,0.28,0.05,0.0,-56.58
2025-06-27 | 11:35:00,31.26,81.38,0.26,0.05,0.0,-56.46
