timestamp,temperature,humidity(%),latency(ms),throughput(bytes/sec),packet_loss(%),rssi(dBm)
2025-07-14 | 08:23:00,31.64,71.84,0.27,0.05,0.0,-56.72
2025-07-14 | 08:24:00,31.64,71.84,0.25,0.05,0.0,-59.05
2025-07-14 | 08:25:00,31.64,71.83,0.27,0.05,0.0,-59.0
2025-07-14 | 08:26:00,31.64,71.83,0.27,0.05,0.0,-56.72
2025-07-14 | 08:27:00,31.64,71.83,0.27,0.05,0.0,-58.08
2025-07-14 | 08:28:00,31.64,71.83,0.3,0.05,0.0,-57.43
2025-07-14 | 08:29:00,31.64,71.83,0.29,0.05,0.0,-59.77
2025-07-14 | 08:30:00,31.64,71.83,0.3,0.05,0.0,-57.6
2025-07-14 | 08:31:00,31.64,71.83,0.29,0.05,0.0,-59.24
2025-07-14 | 08:32:00,31.64,71.83,0.27,0.05,0.0,-57.65
2025-07-14 | 08:33:00,31.64,71.83,0.29,0.05,0.0,-58.29
2025-07-14 | 08:34:00,31.64,71.83,0.27,0.05,0.0,-58.18
2025-07-14 | 08:35:00,31.64,71.83,0.25,0.05,0.0,-58.71
2025-07-14 | 08:36:00,31.64,71.84,0.28,0.05,0.0,-61.32
2025-07-14 | 08:37:00,31.64,71.84,0.29,0.05,0.0,-55.62
2025-07-14 | 08:38:00,31.64,71.84,0.27,0.05,0.0,-60.57
2025-07-14 | 08:39:00,31.64,71.85,0.24,0.05,0.0,-57.86
2025-07-14 | 08:40:00,31.64,71.85,0.33,0.05,0.0,-59.54
2025-07-14 | 08:41:00,31.65,71.86,0.27,0.05,0.0,-58.07
2025-07-14 | 08:42:00,31.65,71.86,0.22,0.05,0.0,-57.39
2025-07-14 | 08:43:00,31.65,71.87,0.26,0.05,0.0,-56.43
2025-07-14 | 08:44:00,31.65,71.88,0.25,0.05,0.0,-59.44
2025-07-14 | 08:45:00,31.65,71.89,0.29,0.05,0.0,-59.27
2025-07-14 | 08:46:00,31.65,71.89,0.26,0.05,0.0,-58.23
2025-07-14 | 08:47:00,31.65,71.9,0.25,0.05,0.0,-58.38
2025-07-14 | 08:48:00,31.65,71.91,0.24,0.05,0.0,-58.23
2025-07-14 | 08:49:00,31.65,71.92,0.29,0.05,0.0,-57.8
2025-07-14 | 08:50:00,31.65,71.93,0.26,0.05,0.0,-59.55
2025-07-14 | 08:51:00,31.65,71.94,0.31,0.05,0.0,-56.76
2025-07-14 | 08:52:00,31.65,71.95,0.26,0.05,0.0,-57.93
2025-07-14 | 08:53:00,31.65,71.96,0.26,0.05,0.0,-57.33
2025-07-14 | 08:54:00,31.65,71.97,0.28,0.05,0.0,-59.05
2025-07-14 | 08:55:00,31.65,71.98,0.28,0.05,0.0,-59.71
2025-07-14 | 08:56:00,31.65,71.99,0.29,0.05,0.0,-55.83
2025-07-14 | 08:57:00,31.65,72.0,0.24,0.05,0.0,-58.5
2025-07-14 | 08:58:00,31.65,72.01,0.25,0.05,0.0,-56.88
2025-07-14 | 08:59:00,31.65,72.02,0.27,0.05,0.0,-55.99
2025-07-14 | 09:00:00,31.65,72.03,0.26,0.05,0.0,-58.13
2025-07-14 | 09:01:00,31.65,72.03,0.29,0.05,0.0,-55.97
2025-07-14 | 09:02:00,31.65,72.04,0.31,0.05,0.0,-59.4
2025-07-14 | 09:03:00,31.65,72.04,0.28,0.05,0.0,-56.66
2025-07-14 | 09:04:00,31.65,72.05,0.29,0.05,0.0,-55.97
2025-07-14 | 09:05:00,31.65,72.05,0.3,0.05,0.0,-60.59
2025-07-14 | 09:06:00,31.65,72.06,0.31,0.05,0.0,-60.38
2025-07-14 | 09:07:00,31.65,72.06,0.28,0.05,0.0,-58.75
2025-07-14 | 09:08:00,31.65,72.06,0.25,0.05,0.0,-57.77
2025-07-14 | 09:09:00,31.65,72.06,0.27,0.05,0.0,-56.85
2025-07-14 | 09:10:00,31.65,72.06,0.32,0.05,0.0,-57.66
2025-07-14 | 09:11:00,31.65,72.06,0.3,0.05,0.0,-56.53
2025-07-14 | 09:12:00,31.65,72.06,0.31,0.05,0.0,-55.7
2025-07-14 | 09:13:00,31.65,72.06,0.28,0.05,0.0,-57.2
2025-07-14 | 09:14:00,31.65,72.06,0.27,0.05,0.0,-58.06
2025-07-14 | 09:15:00,31.65,72.05,0.31,0.05,0.0,-57.92
2025-07-14 | 09:16:00,31.65,72.05,0.27,0.05,0.0,-56.87
2025-07-14 | 09:17:00,31.65,72.05,0.3,0.05,0.0,-60.29
2025-07-14 | 09:18:00,31.65,72.04,0.25,0.05,0.0,-55.82
2025-07-14 | 09:19:00,31.65,72.04,0.23,0.05,0.0,-55.5
2025-07-14 | 09:20:00,31.65,72.03,0.27,0.05,0.0,-58.81
2025-07-14 | 09:21:00,31.65,72.03,0.27,0.05,0.0,-58.11
2025-07-14 | 09:22:00,31.65,72.02,0.26,0.05,0.0,-59.32
2025-07-14 | 09:23:00,31.65,72.02,0.27,0.05,0.0,-56.16
2025-07-14 | 09:24:00,31.65,72.01,0.25,0.05,0.0,-58.11
2025-07-14 | 09:25:00,31.65,72.0,0.26,0.05,0.0,-62.05
2025-07-14 | 09:26:00,31.65,72.0,0.32,0.05,0.0,-59.56
2025-07-14 | 09:27:00,31.65,71.99,0.31,0.05,0.0,-56.05
2025-07-14 | 09:28:00,31.65,71.98,0.27,0.05,0.0,-59.19
2025-07-14 | 09:29:00,31.65,71.98,0.28,0.05,0.0,-60.13
2025-07-14 | 09:30:00,31.65,71.97,0.28,0.05,0.0,-59.15
2025-07-14 | 09:31:00,31.65,71.96,0.29,0.05,0.0,-57.83
2025-07-14 | 09:32:00,31.65,71.96,0.28,0.05,0.0,-58.44
2025-07-14 | 09:33:00,31.65,71.95,0.26,0.05,0.0,-58.25
2025-07-14 | 09:34:00,31.65,71.94,0.28,0.05,0.0,-59.49
2025-07-14 | 09:35:00,31.65,71.94,0.27,0.05,0.0,-58.71
2025-07-14 | 09:36:00,31.65,71.93,0.29,0.05,0.0,-57.89
2025-07-14 | 09:37:00,31.65,71.93,0.28,0.05,0.0,-56.72
2025-07-14 | 09:38:00,31.65,71.92,0.29,0.05,0.0,-56.17
2025-07-14 | 09:39:00,31.65,71.91,0.28,0.05,0.0,-54.74
2025-07-14 | 09:40:00,31.65,71.91,0.28,0.05,0.0,-59.11
2025-07-14 | 09:41:00,31.65,71.9,0.26,0.05,0.0,-58.16
2025-07-14 | 09:42:00,31.65,71.89,0.29,0.05,0.0,-59.22
2025-07-14 | 09:43:00,31.65,71.89,0.3,0.05,0.0,-56.42
2025-07-14 | 09:44:00,31.65,71.88,0.27,0.05,0.0,-58.32
2025-07-14 | 09:45:00,31.65,71.88,0.31,0.05,0.0,-59.74
2025-07-14 | 09:46:00,31.65,71.87,0.24,0.05,0.0,-58.0
2025-07-14 | 09:47:00,31.65,71.87,0.26,0.05,0.0,-58.34
2025-07-14 | 09:48:00,31.65,71.86,0.29,0.05,0.0,-57.27
2025-07-14 | 09:49:00,31.65,71.86,0.3,0.05,0.0,-55.17
2025-07-14 | 09:50:00,31.65,71.85,0.29,0.05,0.0,-59.1
2025-07-14 | 09:51:00,31.65,71.85,0.29,0.05,0.0,-58.09
2025-07-14 | 09:52:00,31.65,71.84,0.27,0.05,0.0,-57.13
2025-07-14 | 09:53:00,31.65,71.84,0.33,0.05,0.0,-59.67
2025-07-14 | 09:54:00,31.65,71.83,0.27,0.05,0.0,-59.2
2025-07-14 | 09:55:00,31.65,71.83,0.29,0.05,0.0,-59.12
2025-07-14 | 09:56:00,31.65,71.83,0.28,0.05,0.0,-57.25
2025-07-14 | 09:57:00,31.65,71.82,0.31,0.05,0.0,-55.23
2025-07-14 | 09:58:00,31.65,71.82,0.28,0.05,0.0,-58.35
2025-07-14 | 09:59:00,31.65,71.82,0.29,0.05,0.0,-57.8
2025-07-14 | 10:00:00,31.65,71.81,0.26,0.05,0.0,-58.26
2025-07-14 | 10:01:00,31.65,71.81,0.28,0.05,0.0,-56.98
2025-07-14 | 10:02:00,31.65,71.81,0.3,0.05,0.0,-55.42
2025-07-14 | 10:03:00,31.65,71.81,0.32,0.05,0.0,-57.09
2025-07-14 | 10:04:00,31.65,71.8,0.29,0.05,0.0,-59.44
2025-07-14 | 10:05:00,31.65,71.8,0.27,0.05,0.0,-56.13
2025-07-14 | 10:06:00,31.65,71.8,0.25,0.05,0.0,-58.54
2025-07-14 | 10:07:00,31.65,71.8,0.26,0.05,0.0,-56.02
2025-07-14 | 10:08:00,31.65,71.8,0.27,0.05,0.0,-57.29
2025-07-14 | 10:09:00,31.65,71.79,0.29,0.05,0.0,-56.4
2025-07-14 | 10:10:00,31.65,71.79,0.28,0.05,0.0,-54.66
2025-07-14 | 10:11:00,31.65,71.79,0.3,0.05,0.0,-58.99
2025-07-14 | 10:12:00,31.65,71.79,0.29,0.05,0.0,-59.61
2025-07-14 | 10:13:00,31.65,71.79,0.27,0.05,0.0,-59.35
2025-07-14 | 10:14:00,31.65,71.79,0.28,0.05,0.0,-56.99
2025-07-14 | 10:15:00,31.65,71.79,0.29,0.05,0.0,-56.15
2025-07-14 | 10:16:00,31.65,71.78,0.27,0.05,0.0,-58.33
2025-07-14 | 10:17:00,31.65,71.78,0.26,0.05,0.0,-58.34
2025-07-14 | 10:18:00,31.65,71.78,0.26,0.05,0.0,-57.29
2025-07-14 | 10:19:00,31.65,71.78,0.27,0.05,0.0,-56.56
2025-07-14 | 10:20:00,31.65,71.78,0.25,0.05,0.0,-57.97
2025-07-14 | 10:21:00,31.65,71.78,0.28,0.05,0.0,-57.69
2025-07-14 | 10:22:00,31.65,71.78,0.25,0.05,0.0,-57.83
2025-07-14 | 10:23:00,31.65,71.78,0.27,0.05,0.0,-57.98
2025-07-14 | 10:24:00,31.65,71.78,0.27,0.05,0.0,-56.94
2025-07-14 | 10:25:00,31.65,71.78,0.31,0.05,0.0,-57.69
2025-07-14 | 10:26:00,31.65,71.78,0.26,0.05,0.0,-56.74
2025-07-14 | 10:27:00,31.65,71.78,0.29,0.05,0.0,-57.97
2025-07-14 | 10:28:00,31.65,71.77,0.29,0.05,0.0,-59.26
2025-07-14 | 10:29:00,31.65,71.77,0.28,0.05,0.0,-56.57
2025-07-14 | 10:30:00,31.65,71.77,0.29,0.05,0.0,-58.21
2025-07-14 | 10:31:00,31.65,71.77,0.26,0.05,0.0,-58.45
2025-07-14 | 10:32:00,31.65,71.77,0.28,0.05,0.0,-59.44
2025-07-14 | 10:33:00,31.65,71.77,0.27,0.05,0.0,-59.43
2025-07-14 | 10:34:00,31.65,71.77,0.31,0.05,0.0,-59.51
2025-07-14 | 10:35:00,31.65,71.77,0.28,0.05,0.0,-57.82
2025-07-14 | 10:36:00,31.65,71.77,0.3,0.05,0.0,-58.48
2025-07-14 | 10:37:00,31.65,71.77,0.25,0.05,0.0,-57.56
2025-07-14 | 10:38:00,31.65,71.77,0.29,0.05,0.0,-55.2
2025-07-14 | 10:39:00,31.65,71.77,0.25,0.05,0.0,-56.18
2025-07-14 | 10:40:00,31.65,71.77,0.26,0.05,0.0,-57.01
2025-07-14 | 10:41:00,31.65,71.77,0.27,0.05,0.0,-56.86
2025-07-14 | 10:42:00,31.65,71.76,0.29,0.05,0.0,-58.54
2025-07-14 | 10:43:00,31.65,71.76,0.29,0.05,0.0,-57.37
2025-07-14 | 10:44:00,31.65,71.76,0.28,0.05,0.0,-57.47
2025-07-14 | 10:45:00,31.65,71.76,0.26,0.05,0.0,-56.78
2025-07-14 | 10:46:00,31.65,71.76,0.28,0.05,0.0,-56.94
2025-07-14 | 10:47:00,31.65,71.76,0.3,0.05,0.0,-55.7
2025-07-14 | 10:48:00,31.65,71.76,0.25,0.05,0.0,-58.0
2025-07-14 | 10:49:00,31.65,71.76,0.27,0.05,0.0,-57.08
2025-07-14 | 10:50:00,31.65,71.76,0.27,0.05,0.0,-59.75
2025-07-14 | 10:51:00,31.65,71.76,0.28,0.05,0.0,-58.11
2025-07-14 | 10:52:00,31.65,71.75,0.32,0.05,0.0,-60.28
2025-07-14 | 10:53:00,31.65,71.75,0.25,0.05,0.0,-57.48
2025-07-14 | 10:54:00,31.65,71.75,0.26,0.05,0.0,-58.36
2025-07-14 | 10:55:00,31.65,71.75,0.38,0.05,0.0,-57.14
2025-07-14 | 10:56:00,31.65,71.75,0.28,0.05,0.0,-55.87
2025-07-14 | 10:57:00,31.65,71.75,0.28,0.05,0.0,-59.78
2025-07-14 | 10:58:00,31.65,71.75,0.24,0.05,0.0,-55.76
2025-07-14 | 10:59:00,31.65,71.75,0.26,0.05,0.0,-57.8
2025-07-14 | 11:00:00,31.65,71.75,0.27,0.05,0.0,-57.44
2025-07-14 | 11:01:00,31.65,71.74,0.29,0.05,0.0,-58.57
2025-07-14 | 11:02:00,31.65,71.74,0.27,0.05,0.0,-55.24
2025-07-14 | 11:03:00,31.65,71.74,0.25,0.05,0.0,-56.3
2025-07-14 | 11:04:00,31.65,71.74,0.33,0.05,0.0,-57.54
2025-07-14 | 11:05:00,31.65,71.74,0.29,0.05,0.0,-55.93
2025-07-14 | 11:06:00,31.65,71.74,0.3,0.05,0.0,-56.37
2025-07-14 | 11:07:00,31.65,71.74,0.27,0.05,0.0,-55.6
2025-07-14 | 11:08:00,31.65,71.74,0.26,0.05,0.0,-58.16
2025-07-14 | 11:09:00,31.65,71.74,0.28,0.05,0.0,-55.82
2025-07-14 | 11:10:00,31.65,71.74,0.29,0.05,0.0,-59.96
2025-07-14 | 11:11:00,31.65,71.73,0.26,0.05,0.0,-57.77
2025-07-14 | 11:12:00,31.65,71.73,0.22,0.05,0.0,-55.97
2025-07-14 | 11:13:00,31.65,71.73,0.29,0.05,0.0,-58.88
2025-07-14 | 11:14:00,31.65,71.73,0.25,0.05,0.0,-58.8
2025-07-14 | 11:15:00,31.65,71.73,0.27,0.05,0.0,-58.39
2025-07-14 | 11:16:00,31.65,71.73,0.29,0.05,0.0,-56.8
2025-07-14 | 11:17:00,31.65,71.73,0.28,0.05,0.0,-58.1
2025-07-14 | 11:18:00,31.65,71.73,0.31,0.05,0.0,-58.09
2025-07-14 | 11:19:00,31.65,71.73,0.25,0.05,0.0,-57.5
2025-07-14 | 11:20:00,31.65,71.73,0.28,0.05,0.0,-59.09
2025-07-14 | 11:21:00,31.65,71.73,0.3,0.05,0.0,-58.99
2025-07-14 | 11:22:00,31.65,71.73,0.27,0.05,0.0,-56.52
2025-07-14 | 11:23:00,31.65,71.73,0.26,0.05,0.0,-58.21
2025-07-14 | 11:24:00,31.65,71.73,0.3,0.05,0.0,-59.75
2025-07-14 | 11:25:00,31.65,71.73,0.28,0.05,0.0,-58.7
2025-07-14 | 11:26:00,31.65,71.73,0.27,0.05,0.0,-56.51
2025-07-14 | 11:27:00,31.65,71.73,0.28,0.05,0.0,-56.14
2025-07-14 | 11:28:00,31.65,71.73,0.27,0.05,0.0,-59.04
2025-07-14 | 11:29:00,31.65,71.73,0.27,0.05,0.0,-56.77
2025-07-14 | 11:30:00,31.65,71.73,0.28,0.05,0.0,-57.53
2025-07-14 | 11:31:00,31.65,71.73,0.28,0.05,0.0,-56.92
2025-07-14 | 11:32:00,31.65,71.73,0.24,0.05,0.0,-56.57
2025-07-14 | 11:33:00,31.65,71.73,0.26,0.05,0.0,-59.66
2025-07-14 | 11:34:00,31.65,71.73,0.29,0.05,0.0,-57.2
2025-07-14 | 11:35:00,31.65,71.73,0.27,0.05,0.0,-55.55
2025-07-14 | 11:36:00,31.65,71.73,0.26,0.05,0.0,-57.72
2025-07-14 | 11:37:00,31.65,71.73,0.35,0.05,0.0,-59.69
2025-07-14 | 11:38:00,31.65,71.73,0.28,0.05,0.0,-59.53
2025-07-14 | 11:39:00,31.65,71.74,0.29,0.05,0.0,-58.28
2025-07-14 | 11:40:00,31.65,71.74,0.26,0.05,0.0,-54.37
2025-07-14 | 11:41:00,31.65,71.74,0.27,0.05,0.0,-57.67
2025-07-14 | 11:42:00,31.65,71.74,0.3,0.05,0.0,-58.28
2025-07-14 | 11:43:00,31.65,71.74,0.3,0.05,0.0,-57.95
2025-07-14 | 11:44:00,31.65,71.74,0.27,0.05,0.0,-58.79
2025-07-14 | 11:45:00,31.65,71.74,0.3,0.05,0.0,-58.12
2025-07-14 | 11:46:00,31.65,71.74,0.27,0.05,0.0,-56.36
2025-07-14 | 11:47:00,31.65,71.74,0.32,0.05,0.0,-55.53
2025-07-14 | 11:48:00,31.65,71.74,0.28,0.05,0.0,-57.38
2025-07-14 | 11:49:00,31.65,71.74,0.25,0.05,0.0,-58.61
2025-07-14 | 11:50:00,31.65,71.74,0.31,0.05,0.0,-55.78
2025-07-14 | 11:51:00,31.65,71.74,0.28,0.05,0.0,-59.6
2025-07-14 | 11:52:00,31.65,71.74,0.28,0.05,0.0,-56.82
2025-07-14 | 11:53:00,31.65,71.75,0.24,0.05,0.0,-57.34
2025-07-14 | 11:54:00,31.65,71.75,0.3,0.05,0.0,-58.49
2025-07-14 | 11:55:00,31.65,71.75,0.28,0.05,0.0,-56.8
2025-07-14 | 11:56:00,31.65,71.75,0.26,0.05,0.0,-59.42
2025-07-14 | 11:57:00,31.65,71.75,0.29,0.05,0.0,-58.21
2025-07-14 | 11:58:00,31.65,71.75,0.31,0.05,0.0,-55.08
2025-07-14 | 11:59:00,31.65,71.75,0.29,0.05,0.0,-58.02
2025-07-14 | 12:00:00,31.65,71.75,0.28,0.05,0.0,-58.75
2025-07-14 | 12:01:00,31.65,71.75,0.3,0.05,0.0,-57.01
2025-07-14 | 12:02:00,31.65,71.75,0.25,0.05,0.0,-56.88
2025-07-14 | 12:03:00,31.65,71.75,0.29,0.05,0.0,-57.62
2025-07-14 | 12:04:00,31.65,71.75,0.27,0.05,0.0,-56.92
2025-07-14 | 12:05:00,31.65,71.75,0.29,0.05,0.0,-58.12
2025-07-14 | 12:06:00,31.65,71.75,0.26,0.05,0.0,-56.53
2025-07-14 | 12:07:00,31.65,71.75,0.27,0.05,0.0,-57.67
2025-07-14 | 12:08:00,31.65,71.75,0.29,0.05,0.0,-57.05
2025-07-14 | 12:09:00,31.65,71.75,0.24,0.05,0.0,-58.4
2025-07-14 | 12:10:00,31.65,71.75,0.28,0.05,0.0,-60.78
2025-07-14 | 12:11:00,31.65,71.75,0.28,0.05,0.0,-58.79
2025-07-14 | 12:12:00,31.65,71.75,0.26,0.05,0.0,-59.23
2025-07-14 | 12:13:00,31.65,71.75,0.27,0.05,0.0,-59.4
2025-07-14 | 12:14:00,31.65,71.75,0.32,0.05,0.0,-56.74
2025-07-14 | 12:15:00,31.65,71.75,0.27,0.05,0.0,-56.42
2025-07-14 | 12:16:00,31.65,71.75,0.28,0.05,0.0,-59.96
2025-07-14 | 12:17:00,31.65,71.74,0.28,0.05,0.0,-57.3
2025-07-14 | 12:18:00,31.65,71.74,0.28,0.05,0.0,-56.12
2025-07-14 | 12:19:00,31.65,71.74,0.26,0.05,0.0,-56.18
2025-07-14 | 12:20:00,31.65,71.74,0.31,0.05,0.0,-57.57
2025-07-14 | 12:21:00,31.65,71.74,0.33,0.05,0.0,-55.69
2025-07-14 | 12:22:00,31.65,71.74,0.29,0.05,0.0,-58.56
2025-07-14 | 12:23:00,31.65,71.74,0.31,0.05,0.0,-53.94
2025-07-14 | 12:24:00,31.65,71.74,0.27,0.05,0.0,-56.44
2025-07-14 | 12:25:00,31.65,71.74,0.29,0.05,0.0,-57.01
2025-07-14 | 12:26:00,31.65,71.73,0.25,0.05,0.0,-60.16
2025-07-14 | 12:27:00,31.65,71.73,0.28,0.05,0.0,-58.18
2025-07-14 | 12:28:00,31.65,71.73,0.27,0.05,0.0,-56.74
2025-07-14 | 12:29:00,31.65,71.73,0.29,0.05,0.0,-58.8
2025-07-14 | 12:30:00,31.65,71.73,0.27,0.05,0.0,-57.12
2025-07-14 | 12:31:00,31.65,71.73,0.24,0.05,0.0,-57.6
2025-07-14 | 12:32:00,31.65,71.73,0.25,0.05,0.0,-58.07
2025-07-14 | 12:33:00,31.65,71.73,0.25,0.05,0.0,-57.22
2025-07-14 | 12:34:00,31.65,71.72,0.25,0.05,0.0,-57.44
2025-07-14 | 12:35:00,31.65,71.72,0.3,0.05,0.0,-56.61
2025-07-14 | 12:36:00,31.65,71.72,0.28,0.05,0.0,-56.28
2025-07-14 | 12:37:00,31.65,71.72,0.28,0.05,0.0,-56.49
2025-07-14 | 12:38:00,31.65,71.72,0.3,0.05,0.0,-53.47
2025-07-14 | 12:39:00,31.65,71.72,0.22,0.05,0.0,-59.53
2025-07-14 | 12:40:00,31.65,71.72,0.27,0.05,0.0,-55.96
2025-07-14 | 12:41:00,31.65,71.72,0.28,0.05,0.0,-58.22
2025-07-14 | 12:42:00,31.65,71.71,0.29,0.05,0.0,-58.0
2025-07-14 | 12:43:00,31.65,71.71,0.27,0.05,0.0,-58.41
2025-07-14 | 12:44:00,31.65,71.71,0.27,0.05,0.0,-60.7
2025-07-14 | 12:45:00,31.65,71.71,0.28,0.05,0.0,-56.33
2025-07-14 | 12:46:00,31.65,71.71,0.26,0.05,0.0,-55.49
2025-07-14 | 12:47:00,31.65,71.71,0.28,0.05,0.0,-55.74
2025-07-14 | 12:48:00,31.65,71.71,0.27,0.05,0.0,-57.61
2025-07-14 | 12:49:00,31.65,71.71,0.3,0.05,0.0,-56.61
2025-07-14 | 12:50:00,31.65,71.71,0.31,0.05,0.0,-60.43
2025-07-14 | 12:51:00,31.65,71.71,0.31,0.05,0.0,-58.15
2025-07-14 | 12:52:00,31.65,71.71,0.2,0.05,0.0,-56.14
2025-07-14 | 12:53:00,31.65,71.71,0.29,0.05,0.0,-56.94
2025-07-14 | 12:54:00,31.65,71.71,0.29,0.05,0.0,-58.64
2025-07-14 | 12:55:00,31.65,71.71,0.27,0.05,0.0,-58.49
2025-07-14 | 12:56:00,31.65,71.71,0.31,0.05,0.0,-57.74
2025-07-14 | 12:57:00,31.65,71.71,0.31,0.05,0.0,-57.24
2025-07-14 | 12:58:00,31.65,71.71,0.31,0.05,0.0,-61.15
2025-07-14 | 12:59:00,31.65,71.71,0.32,0.05,0.0,-56.68
2025-07-14 | 13:00:00,31.65,71.71,0.26,0.05,0.0,-59.85
2025-07-14 | 13:01:00,31.65,71.71,0.29,0.05,0.0,-56.1
2025-07-14 | 13:02:00,31.65,71.71,0.31,0.05,0.0,-56.09
2025-07-14 | 13:03:00,31.65,71.71,0.23,0.05,0.0,-57.9
2025-07-14 | 13:04:00,31.65,71.71,0.27,0.05,0.0,-56.49
2025-07-14 | 13:05:00,31.65,71.71,0.29,0.05,0.0,-56.96
2025-07-14 | 13:06:00,31.65,71.71,0.25,0.05,0.0,-58.63
2025-07-14 | 13:07:00,31.65,71.71,0.26,0.05,0.0,-60.41
2025-07-14 | 13:08:00,31.65,71.72,0.28,0.05,0.0,-58.08
2025-07-14 | 13:09:00,31.65,71.72,0.24,0.05,0.0,-58.78
2025-07-14 | 13:10:00,31.65,71.72,0.32,0.05,0.0,-57.23
2025-07-14 | 13:11:00,31.65,71.72,0.29,0.05,0.0,-57.64
2025-07-14 | 13:12:00,31.65,71.72,0.26,0.05,0.0,-58.36
2025-07-14 | 13:13:00,31.65,71.72,0.23,0.05,0.0,-59.15
2025-07-14 | 13:14:00,31.65,71.72,0.3,0.05,0.0,-58.21
2025-07-14 | 13:15:00,31.65,71.73,0.29,0.05,0.0,-58.12
2025-07-14 | 13:16:00,31.65,71.73,0.27,0.05,0.0,-54.69
2025-07-14 | 13:17:00,31.65,71.73,0.29,0.05,0.0,-56.67
2025-07-14 | 13:18:00,31.65,71.73,0.27,0.05,0.0,-56.53
2025-07-14 | 13:19:00,31.65,71.73,0.3,0.05,0.0,-56.64
2025-07-14 | 13:20:00,31.65,71.73,0.28,0.05,0.0,-58.14
2025-07-14 | 13:21:00,31.65,71.74,0.27,0.05,0.0,-57.58
2025-07-14 | 13:22:00,31.65,71.74,0.26,0.05,0.0,-57.37
2025-07-14 | 13:23:00,31.65,71.74,0.25,0.05,0.0,-56.4
2025-07-14 | 13:24:00,31.65,71.74,0.3,0.05,0.0,-55.65
2025-07-14 | 13:25:00,31.65,71.74,0.27,0.05,0.0,-58.46
2025-07-14 | 13:26:00,31.65,71.75,0.26,0.05,0.0,-59.28
2025-07-14 | 13:27:00,31.65,71.75,0.26,0.05,0.0,-57.64
2025-07-14 | 13:28:00,31.65,71.75,0.29,0.05,0.0,-57.51
2025-07-14 | 13:29:00,31.65,71.75,0.29,0.05,0.0,-57.37
2025-07-14 | 13:30:00,31.65,71.75,0.28,0.05,0.0,-55.43
2025-07-14 | 13:31:00,31.65,71.75,0.29,0.05,0.0,-57.42
2025-07-14 | 13:32:00,31.65,71.76,0.29,0.05,0.0,-59.25
2025-07-14 | 13:33:00,31.65,71.76,0.28,0.05,0.0,-59.45
2025-07-14 | 13:34:00,31.65,71.76,0.28,0.05,0.0,-58.25
2025-07-14 | 13:35:00,31.65,71.76,0.29,0.05,0.0,-58.26
2025-07-14 | 13:36:00,31.65,71.76,0.3,0.05,0.0,-56.89
2025-07-14 | 13:37:00,31.65,71.76,0.27,0.05,0.0,-56.12
2025-07-14 | 13:38:00,31.65,71.77,0.27,0.05,0.0,-58.51
2025-07-14 | 13:39:00,31.65,71.77,0.28,0.05,0.0,-54.28
2025-07-14 | 13:40:00,31.65,71.77,0.27,0.05,0.0,-57.78
2025-07-14 | 13:41:00,31.65,71.77,0.24,0.05,0.0,-55.11
2025-07-14 | 13:42:00,31.65,71.77,0.27,0.05,0.0,-57.05
2025-07-14 | 13:43:00,31.65,71.77,0.26,0.05,0.0,-60.55
2025-07-14 | 13:44:00,31.65,71.77,0.28,0.05,0.0,-59.72
2025-07-14 | 13:45:00,31.65,71.77,0.25,0.05,0.0,-59.59
2025-07-14 | 13:46:00,31.65,71.78,0.27,0.05,0.0,-57.32
2025-07-14 | 13:47:00,31.65,71.78,0.27,0.05,0.0,-56.61
2025-07-14 | 13:48:00,31.65,71.78,0.28,0.05,0.0,-59.3
2025-07-14 | 13:49:00,31.65,71.78,0.29,0.05,0.0,-57.58
2025-07-14 | 13:50:00,31.65,71.78,0.26,0.05,0.0,-58.2
2025-07-14 | 13:51:00,31.65,71.78,0.26,0.05,0.0,-53.25
2025-07-14 | 13:52:00,31.65,71.78,0.33,0.05,0.0,-57.83
2025-07-14 | 13:53:00,31.65,71.78,0.25,0.05,0.0,-58.51
2025-07-14 | 13:54:00,31.65,71.78,0.3,0.05,0.0,-56.87
2025-07-14 | 13:55:00,31.65,71.78,0.33,0.05,0.0,-58.23
2025-07-14 | 13:56:00,31.65,71.78,0.26,0.05,0.0,-59.54
2025-07-14 | 13:57:00,31.65,71.78,0.26,0.05,0.0,-57.05
2025-07-14 | 13:58:00,31.65,71.78,0.26,0.05,0.0,-56.1
2025-07-14 | 13:59:00,31.65,71.79,0.26,0.05,0.0,-56.05
2025-07-14 | 14:00:00,31.65,71.79,0.29,0.05,0.0,-55.9
2025-07-14 | 14:01:00,31.65,71.79,0.29,0.05,0.0,-56.3
2025-07-14 | 14:02:00,31.65,71.79,0.3,0.05,0.0,-56.64
2025-07-14 | 14:03:00,31.65,71.79,0.27,0.05,0.0,-55.12
2025-07-14 | 14:04:00,31.65,71.79,0.32,0.05,0.0,-56.33
2025-07-14 | 14:05:00,31.65,71.79,0.26,0.05,0.0,-58.18
2025-07-14 | 14:06:00,31.65,71.79,0.31,0.05,0.0,-57.92
2025-07-14 | 14:07:00,31.65,71.8,0.28,0.05,0.0,-55.04
2025-07-14 | 14:08:00,31.65,71.8,0.28,0.05,0.0,-57.32
2025-07-14 | 14:09:00,31.65,71.8,0.28,0.05,0.0,-56.83
2025-07-14 | 14:10:00,31.65,71.8,0.23,0.05,0.0,-55.73
