timestamp,temperature,humidity(%),latency(ms),throughput(bytes/sec),packet_loss(%),rssi(dBm)
2025-06-25 | 05:48:00,30.7,69.21,0.29,0.05,0.0,-56.9
2025-06-25 | 05:49:00,30.51,75.04,0.27,0.05,0.0,-57.11
2025-06-25 | 05:50:00,32.12,71.25,0.26,0.05,0.0,-58.4
2025-06-25 | 05:51:00,31.07,72.84,0.32,0.05,0.0,-58.07
2025-06-25 | 05:52:00,30.45,76.94,0.3,0.05,0.0,-58.21
2025-06-25 | 05:53:00,31.37,73.14,0.29,0.05,0.0,-58.42
2025-06-25 | 05:54:00,30.17,72.53,0.32,0.05,0.0,-58.5
2025-06-25 | 05:55:00,30.41,72.45,0.23,0.05,0.0,-58.76
2025-06-25 | 05:56:00,30.6,70.2,0.27,0.05,0.0,-57.91
2025-06-25 | 05:57:00,31.83,80.86,0.26,0.05,0.0,-59.75
2025-06-25 | 05:58:00,30.49,72.61,0.31,0.05,0.0,-56.3
2025-06-25 | 05:59:00,29.55,76.45,0.23,0.05,0.0,-55.73
2025-06-25 | 06:00:00,30.5,75.11,0.31,0.05,0.0,-56.92
2025-06-25 | 06:01:00,30.76,72.0,0.31,0.05,0.0,-56.45
2025-06-25 | 06:02:00,30.13,77.23,0.26,0.05,0.0,-56.16
2025-06-25 | 06:03:00,30.28,78.53,0.27,0.05,0.0,-58.1
2025-06-25 | 06:04:00,32.05,71.71,0.29,0.05,0.0,-55.17
2025-06-25 | 06:05:00,29.68,73.52,0.29,0.05,0.0,-58.4
2025-06-25 | 06:06:00,29.43,76.99,0.27,0.05,0.0,-58.54
2025-06-25 | 06:07:00,30.07,77.52,0.23,0.05,0.0,-55.52
2025-06-25 | 06:08:00,30.36,77.07,0.28,0.05,0.0,-55.89
2025-06-25 | 06:09:00,30.61,71.77,0.28,0.05,0.0,-56.91
2025-06-25 | 06:10:00,29.93,70.33,0.26,0.05,0.0,-56.66
2025-06-25 | 06:11:00,32.75,74.5,0.29,0.05,0.0,-58.33
2025-06-25 | 06:12:00,29.95,75.06,0.25,0.05,0.0,-61.8
2025-06-25 | 06:13:00,30.08,75.37,0.31,0.05,0.0,-58.34
2025-06-25 | 06:14:00,32.16,71.51,0.29,0.05,0.0,-56.17
2025-06-25 | 06:15:00,31.61,72.59,0.27,0.05,0.0,-58.77
2025-06-25 | 06:16:00,31.85,76.54,0.26,0.05,0.0,-58.39
2025-06-25 | 06:17:00,30.45,77.4,0.3,0.05,0.0,-59.48
2025-06-25 | 06:18:00,31.58,73.59,0.27,0.05,0.0,-56.93
2025-06-25 | 06:19:00,30.25,73.0,0.28,0.05,0.0,-58.14
2025-06-25 | 06:20:00,30.88,72.45,0.3,0.05,0.0,-56.98
2025-06-25 | 06:21:00,29.64,71.07,0.28,0.05,0.0,-56.98
2025-06-25 | 06:22:00,31.77,74.33,0.27,0.05,0.0,-60.93
2025-06-25 | 06:23:00,30.54,79.08,0.31,0.05,0.0,-58.29
2025-06-25 | 06:24:00,30.63,78.58,0.26,0.05,0.0,-58.52
2025-06-25 | 06:25:00,30.65,74.45,0.25,0.05,0.0,-56.21
2025-06-25 | 06:26:00,31.33,72.52,0.3,0.05,0.0,-58.48
2025-06-25 | 06:27:00,31.15,74.76,0.26,0.05,0.0,-54.41
2025-06-25 | 06:28:00,31.31,75.99,0.31,0.05,0.0,-56.53
2025-06-25 | 06:29:00,31.28,74.05,0.27,0.05,0.0,-59.44
2025-06-25 | 06:30:00,32.16,75.25,0.28,0.05,0.0,-58.25
2025-06-25 | 06:31:00,30.42,70.71,0.26,0.05,0.0,-55.62
2025-06-25 | 06:32:00,30.5,77.03,0.27,0.05,0.0,-57.48
2025-06-25 | 06:33:00,30.52,76.56,0.29,0.05,0.0,-55.78
2025-06-25 | 06:34:00,29.8,72.45,0.27,0.05,0.0,-57.2
2025-06-25 | 06:35:00,31.28,72.61,0.3,0.05,0.0,-57.29
2025-06-25 | 06:36:00,32.25,70.29,0.28,0.05,0.0,-56.71
2025-06-25 | 06:37:00,30.86,77.17,0.31,0.05,0.0,-56.91
2025-06-25 | 06:38:00,30.44,73.5,0.25,0.05,0.0,-57.45
2025-06-25 | 06:39:00,30.74,70.11,0.25,0.05,0.0,-59.22
2025-06-25 | 06:40:00,30.96,76.97,0.26,0.05,0.0,-62.16
2025-06-25 | 06:41:00,30.28,65.75,0.28,0.05,0.0,-61.05
2025-06-25 | 06:42:00,30.88,69.91,0.32,0.05,0.0,-56.1
2025-06-25 | 06:43:00,30.68,79.72,0.28,0.05,0.0,-55.88
2025-06-25 | 06:44:00,31.15,77.66,0.24,0.05,0.0,-58.67
2025-06-25 | 06:45:00,30.08,75.05,0.29,0.05,0.0,-57.91
2025-06-25 | 06:46:00,31.79,77.29,0.32,0.05,0.0,-58.1
2025-06-25 | 06:47:00,30.29,71.87,0.28,0.05,0.0,-59.56
2025-06-25 | 06:48:00,30.67,77.28,0.26,0.05,0.0,-58.07
2025-06-25 | 06:49:00,30.44,73.11,0.23,0.05,0.0,-58.55
2025-06-25 | 06:50:00,31.11,76.16,0.28,0.05,0.0,-59.81
2025-06-25 | 06:51:00,30.63,73.63,0.29,0.05,0.0,-55.05
2025-06-25 | 06:52:00,31.76,72.85,0.27,0.05,0.0,-57.93
2025-06-25 | 06:53:00,31.25,75.2,0.26,0.05,0.0,-56.62
2025-06-25 | 06:54:00,32.38,70.7,0.3,0.05,0.0,-57.42
2025-06-25 | 06:55:00,30.39,71.73,0.26,0.05,0.0,-56.94
2025-06-25 | 06:56:00,31.26,72.26,0.29,0.05,0.0,-57.66
2025-06-25 | 06:57:00,30.14,71.64,0.28,0.05,0.0,-58.3
2025-06-25 | 06:58:00,31.15,75.48,0.26,0.05,0.0,-57.18
2025-06-25 | 06:59:00,30.98,67.27,0.28,0.05,0.0,-58.26
2025-06-25 | 07:00:00,31.35,75.65,0.27,0.05,0.0,-57.91
2025-06-25 | 07:01:00,31.18,72.78,0.26,0.05,0.0,-55.0
2025-06-25 | 07:02:00,32.27,72.8,0.25,0.05,0.0,-57.05
2025-06-25 | 07:03:00,29.65,74.47,0.29,0.05,0.0,-57.57
2025-06-25 | 07:04:00,30.25,75.77,0.25,0.05,0.0,-58.27
2025-06-25 | 07:05:00,30.26,74.99,0.28,0.05,0.0,-58.48
2025-06-25 | 07:06:00,31.59,70.39,0.29,0.05,0.0,-57.63
2025-06-25 | 07:07:00,30.14,66.38,0.27,0.05,0.0,-57.28
2025-06-25 | 07:08:00,31.91,70.9,0.28,0.05,0.0,-56.54
2025-06-25 | 07:09:00,30.78,73.23,0.28,0.05,0.0,-57.13
2025-06-25 | 07:10:00,31.64,75.21,0.31,0.05,0.0,-58.42
2025-06-25 | 07:11:00,30.96,81.29,0.24,0.05,0.0,-60.04
2025-06-25 | 07:12:00,31.91,75.37,0.25,0.05,0.0,-58.08
2025-06-25 | 07:13:00,30.88,76.45,0.26,0.05,0.0,-57.59
2025-06-25 | 07:14:00,29.54,72.07,0.29,0.05,0.0,-58.8
2025-06-25 | 07:15:00,32.67,77.28,0.26,0.05,0.0,-59.0
2025-06-25 | 07:16:00,30.22,76.93,0.28,0.05,0.0,-58.16
2025-06-25 | 07:17:00,31.46,71.6,0.3,0.05,0.0,-58.1
2025-06-25 | 07:18:00,30.85,78.9,0.3,0.05,0.0,-57.76
2025-06-25 | 07:19:00,30.84,74.26,0.3,0.05,0.0,-57.17
2025-06-25 | 07:20:00,30.41,70.7,0.27,0.05,0.0,-55.36
2025-06-25 | 07:21:00,31.69,70.97,0.29,0.05,0.0,-57.01
2025-06-25 | 07:22:00,31.31,79.92,0.27,0.05,0.0,-57.29
2025-06-25 | 07:23:00,32.48,76.78,0.28,0.05,0.0,-57.98
2025-06-25 | 07:24:00,32.28,70.18,0.29,0.05,0.0,-57.4
2025-06-25 | 07:25:00,30.89,75.09,0.33,0.05,0.0,-57.26
2025-06-25 | 07:26:00,30.85,77.92,0.27,0.05,0.0,-58.23
2025-06-25 | 07:27:00,30.27,73.41,0.24,0.05,0.0,-58.88
2025-06-25 | 07:28:00,32.9,71.95,0.27,0.05,0.0,-60.14
2025-06-25 | 07:29:00,33.89,79.06,0.28,0.05,0.0,-56.78
2025-06-25 | 07:30:00,31.15,74.8,0.28,0.05,0.0,-54.64
2025-06-25 | 07:31:00,31.8,70.55,0.27,0.05,0.0,-58.99
2025-06-25 | 07:32:00,31.03,79.12,0.31,0.05,0.0,-57.23
2025-06-25 | 07:33:00,29.55,78.18,0.27,0.05,0.0,-56.19
2025-06-25 | 07:34:00,28.8,71.92,0.27,0.05,0.0,-56.79
2025-06-25 | 07:35:00,30.16,70.58,0.28,0.05,0.0,-56.93
2025-06-25 | 07:36:00,31.37,73.67,0.31,0.05,0.0,-58.09
2025-06-25 | 07:37:00,32.49,69.57,0.28,0.05,0.0,-58.49
2025-06-25 | 07:38:00,30.42,74.87,0.27,0.05,0.0,-55.44
2025-06-25 | 07:39:00,30.56,69.52,0.28,0.05,0.0,-57.37
2025-06-25 | 07:40:00,32.5,68.54,0.26,0.05,0.0,-59.1
2025-06-25 | 07:41:00,30.43,74.29,0.31,0.05,0.0,-56.56
2025-06-25 | 07:42:00,31.32,70.59,0.31,0.05,0.0,-58.76
2025-06-25 | 07:43:00,29.74,75.45,0.28,0.05,0.0,-54.59
2025-06-25 | 07:44:00,31.03,72.04,0.26,0.05,0.0,-58.3
2025-06-25 | 07:45:00,29.27,79.89,0.25,0.05,0.0,-58.35
2025-06-25 | 07:46:00,29.46,78.59,0.29,0.05,0.0,-57.3
2025-06-25 | 07:47:00,30.63,76.53,0.29,0.05,0.0,-60.87
2025-06-25 | 07:48:00,31.2,73.08,0.24,0.05,0.0,-55.53
2025-06-25 | 07:49:00,30.8,74.4,0.28,0.05,0.0,-55.7
2025-06-25 | 07:50:00,29.92,75.46,0.28,0.05,0.0,-57.29
2025-06-25 | 07:51:00,29.26,74.03,0.28,0.05,0.0,-60.11
2025-06-25 | 07:52:00,29.96,80.21,0.24,0.05,0.0,-56.79
2025-06-25 | 07:53:00,32.2,71.18,0.24,0.05,0.0,-59.24
2025-06-25 | 07:54:00,32.45,74.49,0.27,0.05,0.0,-57.43
2025-06-25 | 07:55:00,31.03,72.3,0.24,0.05,0.0,-57.59
2025-06-25 | 07:56:00,31.41,75.17,0.28,0.05,0.0,-59.07
2025-06-25 | 07:57:00,31.61,79.07,0.26,0.05,0.0,-55.04
2025-06-25 | 07:58:00,32.79,74.78,0.28,0.05,0.0,-57.22
2025-06-25 | 07:59:00,30.79,71.0,0.31,0.05,0.0,-54.02
2025-06-25 | 08:00:00,29.59,79.2,0.25,0.05,0.0,-58.16
2025-06-25 | 08:01:00,30.28,72.33,0.28,0.05,0.0,-58.31
2025-06-25 | 08:02:00,30.55,71.2,0.27,0.05,0.0,-57.22
2025-06-25 | 08:03:00,30.76,75.39,0.26,0.05,0.0,-57.49
2025-06-25 | 08:04:00,31.15,70.14,0.31,0.05,0.0,-61.37
2025-06-25 | 08:05:00,30.55,75.47,0.27,0.05,0.0,-57.88
2025-06-25 | 08:06:00,31.91,70.15,0.3,0.05,0.0,-58.53
2025-06-25 | 08:07:00,29.79,77.3,0.27,0.05,0.0,-56.63
2025-06-25 | 08:08:00,30.89,77.66,0.24,0.05,0.0,-58.11
2025-06-25 | 08:09:00,32.0,73.77,0.29,0.05,0.0,-54.8
2025-06-25 | 08:10:00,30.31,75.71,0.3,0.05,0.0,-57.45
2025-06-25 | 08:11:00,30.21,74.51,0.26,0.05,0.0,-59.57
2025-06-25 | 08:12:00,31.58,74.67,0.31,0.05,0.0,-57.32
2025-06-25 | 08:13:00,31.9,80.53,0.29,0.05,0.0,-57.82
2025-06-25 | 08:14:00,29.66,73.24,0.3,0.05,0.0,-59.31
2025-06-25 | 08:15:00,31.14,75.66,0.32,0.05,0.0,-57.65
2025-06-25 | 08:16:00,30.64,70.38,0.28,0.05,0.0,-58.2
2025-06-25 | 08:17:00,31.39,72.71,0.27,0.05,0.0,-60.41
2025-06-25 | 08:18:00,30.44,71.7,0.22,0.05,0.0,-57.58
2025-06-25 | 08:19:00,31.16,68.46,0.31,0.05,0.0,-53.62
2025-06-25 | 08:20:00,31.26,71.22,0.24,0.05,0.0,-57.83
2025-06-25 | 08:21:00,31.68,76.33,0.27,0.05,0.0,-56.66
2025-06-25 | 08:22:00,30.93,69.83,0.26,0.05,0.0,-56.54
2025-06-25 | 08:23:00,30.57,75.86,0.28,0.05,0.0,-59.86
2025-06-25 | 08:24:00,32.49,77.02,0.27,0.05,0.0,-55.56
2025-06-25 | 08:25:00,30.79,74.52,0.25,0.05,0.0,-58.53
2025-06-25 | 08:26:00,31.37,70.97,0.3,0.05,0.0,-57.21
2025-06-25 | 08:27:00,30.72,76.9,0.28,0.05,0.0,-56.22
2025-06-25 | 08:28:00,31.13,71.5,0.31,0.05,0.0,-55.4
2025-06-25 | 08:29:00,31.9,72.95,0.27,0.05,0.0,-55.64
2025-06-25 | 08:30:00,31.14,68.73,0.26,0.05,0.0,-54.75
2025-06-25 | 08:31:00,30.63,75.91,0.3,0.05,0.0,-57.61
2025-06-25 | 08:32:00,30.97,74.2,0.27,0.05,0.0,-57.93
2025-06-25 | 08:33:00,31.44,74.24,0.28,0.05,0.0,-56.52
2025-06-25 | 08:34:00,31.25,68.46,0.27,0.05,0.0,-56.74
2025-06-25 | 08:35:00,31.07,75.23,0.3,0.05,0.0,-57.82
2025-06-25 | 08:36:00,31.79,74.94,0.23,0.05,0.0,-58.24
2025-06-25 | 08:37:00,29.53,76.39,0.29,0.05,0.0,-55.77
2025-06-25 | 08:38:00,30.9,74.42,0.29,0.05,0.0,-58.07
2025-06-25 | 08:39:00,30.09,74.49,0.26,0.05,0.0,-55.93
2025-06-25 | 08:40:00,32.17,75.16,0.3,0.05,0.0,-56.09
2025-06-25 | 08:41:00,29.46,76.64,0.26,0.05,0.0,-58.56
2025-06-25 | 08:42:00,30.21,71.5,0.28,0.05,0.0,-59.24
2025-06-25 | 08:43:00,29.88,76.85,0.3,0.05,0.0,-56.05
2025-06-25 | 08:44:00,31.99,68.35,0.32,0.05,0.0,-58.32
2025-06-25 | 08:45:00,29.01,70.0,0.26,0.05,0.0,-58.29
2025-06-25 | 08:46:00,30.43,73.41,0.28,0.05,0.0,-56.62
2025-06-25 | 08:47:00,30.08,74.05,0.27,0.05,0.0,-59.65
2025-06-25 | 08:48:00,30.45,71.26,0.3,0.05,0.0,-58.46
2025-06-25 | 08:49:00,31.04,76.61,0.25,0.05,0.0,-55.5
2025-06-25 | 08:50:00,30.34,77.81,0.28,0.05,0.0,-57.17
2025-06-25 | 08:51:00,30.84,78.57,0.29,0.05,0.0,-58.71
2025-06-25 | 08:52:00,30.39,66.51,0.29,0.05,0.0,-57.99
2025-06-25 | 08:53:00,30.1,70.41,0.28,0.05,0.0,-54.97
2025-06-25 | 08:54:00,31.9,74.9,0.27,0.05,0.0,-58.04
2025-06-25 | 08:55:00,31.72,72.08,0.26,0.05,0.0,-58.5
2025-06-25 | 08:56:00,31.34,77.13,0.27,0.05,0.0,-55.74
2025-06-25 | 08:57:00,32.61,74.96,0.31,0.05,0.0,-55.95
2025-06-25 | 08:58:00,31.58,69.94,0.29,0.05,0.0,-54.31
2025-06-25 | 08:59:00,31.64,76.46,0.24,0.05,0.0,-57.41
2025-06-25 | 09:00:00,30.53,71.92,0.26,0.05,0.0,-56.02
2025-06-25 | 09:01:00,30.64,74.9,0.27,0.05,0.0,-55.31
2025-06-25 | 09:02:00,30.05,72.14,0.27,0.05,0.0,-57.94
2025-06-25 | 09:03:00,31.11,72.06,0.3,0.05,0.0,-57.98
2025-06-25 | 09:04:00,30.54,71.81,0.28,0.05,0.0,-57.62
2025-06-25 | 09:05:00,30.0,76.91,0.26,0.05,0.0,-56.59
2025-06-25 | 09:06:00,31.22,66.62,0.29,0.05,0.0,-57.76
2025-06-25 | 09:07:00,31.22,74.94,0.26,0.05,0.0,-59.65
2025-06-25 | 09:08:00,32.49,75.27,0.26,0.05,0.0,-57.63
2025-06-25 | 09:09:00,30.11,72.32,0.24,0.05,0.0,-56.38
2025-06-25 | 09:10:00,31.43,78.69,0.3,0.05,0.0,-57.57
2025-06-25 | 09:11:00,32.38,76.92,0.29,0.05,0.0,-56.48
2025-06-25 | 09:12:00,31.9,72.11,0.25,0.05,0.0,-58.45
2025-06-25 | 09:13:00,31.19,75.77,0.28,0.05,0.0,-55.03
2025-06-25 | 09:14:00,29.77,71.47,0.31,0.05,0.0,-57.01
2025-06-25 | 09:15:00,32.68,68.4,0.25,0.05,0.0,-57.1
2025-06-25 | 09:16:00,31.31,80.69,0.24,0.05,0.0,-56.06
2025-06-25 | 09:17:00,31.89,70.5,0.27,0.05,0.0,-57.75
2025-06-25 | 09:18:00,31.02,74.59,0.27,0.05,0.0,-57.47
2025-06-25 | 09:19:00,29.97,73.72,0.31,0.05,0.0,-55.76
2025-06-25 | 09:20:00,30.11,79.22,0.26,0.05,0.0,-56.94
2025-06-25 | 09:21:00,29.42,80.16,0.26,0.05,0.0,-60.18
2025-06-25 | 09:22:00,30.72,72.69,0.27,0.05,0.0,-60.41
2025-06-25 | 09:23:00,30.49,76.96,0.28,0.05,0.0,-59.63
2025-06-25 | 09:24:00,30.8,78.1,0.26,0.05,0.0,-57.94
2025-06-25 | 09:25:00,29.6,74.86,0.29,0.05,0.0,-57.22
2025-06-25 | 09:26:00,31.19,70.08,0.26,0.05,0.0,-56.84
2025-06-25 | 09:27:00,29.89,75.08,0.29,0.05,0.0,-60.41
2025-06-25 | 09:28:00,30.61,72.2,0.27,0.05,0.0,-55.99
2025-06-25 | 09:29:00,31.11,73.71,0.24,0.05,0.0,-56.77
2025-06-25 | 09:30:00,30.71,75.3,0.28,0.05,0.0,-55.67
2025-06-25 | 09:31:00,31.21,79.84,0.27,0.05,0.0,-55.4
2025-06-25 | 09:32:00,32.05,80.14,0.3,0.05,0.0,-55.69
2025-06-25 | 09:33:00,30.59,78.36,0.28,0.05,0.0,-59.22
2025-06-25 | 09:34:00,31.09,74.9,0.25,0.05,0.0,-57.59
2025-06-25 | 09:35:00,31.51,71.9,0.27,0.05,0.0,-58.57
2025-06-25 | 09:36:00,31.8,70.68,0.28,0.05,0.0,-59.1
2025-06-25 | 09:37:00,31.09,73.96,0.3,0.05,0.0,-58.37
2025-06-25 | 09:38:00,30.93,71.93,0.25,0.05,0.0,-58.95
2025-06-25 | 09:39:00,30.5,73.81,0.28,0.05,0.0,-56.81
2025-06-25 | 09:40:00,30.78,71.94,0.31,0.05,0.0,-57.58
2025-06-25 | 09:41:00,30.97,76.6,0.3,0.05,0.0,-55.76
2025-06-25 | 09:42:00,32.16,76.26,0.29,0.05,0.0,-56.53
2025-06-25 | 09:43:00,30.42,73.25,0.26,0.05,0.0,-57.66
2025-06-25 | 09:44:00,30.89,72.67,0.3,0.05,0.0,-60.53
2025-06-25 | 09:45:00,30.64,76.02,0.29,0.05,0.0,-56.1
2025-06-25 | 09:46:00,29.62,70.89,0.27,0.05,0.0,-57.67
2025-06-25 | 09:47:00,31.16,72.91,0.29,0.05,0.0,-57.86
2025-06-25 | 09:48:00,31.32,72.49,0.33,0.05,0.0,-56.73
2025-06-25 | 09:49:00,30.01,72.54,0.28,0.05,0.0,-58.38
2025-06-25 | 09:50:00,32.06,70.19,0.29,0.05,0.0,-57.23
2025-06-25 | 09:51:00,31.3,70.8,0.28,0.05,0.0,-57.35
2025-06-25 | 09:52:00,29.43,74.82,0.29,0.05,0.0,-54.55
2025-06-25 | 09:53:00,32.33,71.44,0.25,0.05,0.0,-57.26
2025-06-25 | 09:54:00,30.11,72.8,0.27,0.05,0.0,-58.15
2025-06-25 | 09:55:00,30.08,70.83,0.26,0.05,0.0,-57.02
2025-06-25 | 09:56:00,29.99,72.74,0.32,0.05,0.0,-59.32
2025-06-25 | 09:57:00,31.46,77.04,0.31,0.05,0.0,-56.86
2025-06-25 | 09:58:00,30.71,74.2,0.31,0.05,0.0,-56.84
2025-06-25 | 09:59:00,31.39,74.7,0.27,0.05,0.0,-56.05
2025-06-25 | 10:00:00,30.79,73.15,0.26,0.05,0.0,-55.93
2025-06-25 | 10:01:00,30.87,71.1,0.3,0.05,0.0,-55.63
2025-06-25 | 10:02:00,29.51,71.1,0.29,0.05,0.0,-59.89
2025-06-25 | 10:03:00,30.84,73.95,0.3,0.05,0.0,-55.36
2025-06-25 | 10:04:00,33.09,75.09,0.27,0.05,0.0,-58.03
2025-06-25 | 10:05:00,30.35,72.94,0.28,0.05,0.0,-55.2
2025-06-25 | 10:06:00,31.5,78.24,0.3,0.05,0.0,-58.63
2025-06-25 | 10:07:00,32.79,76.3,0.3,0.05,0.0,-56.63
2025-06-25 | 10:08:00,30.71,79.7,0.28,0.05,0.0,-56.37
2025-06-25 | 10:09:00,30.04,75.78,0.26,0.05,0.0,-55.11
2025-06-25 | 10:10:00,30.94,72.53,0.27,0.05,0.0,-58.8
2025-06-25 | 10:11:00,31.06,76.26,0.26,0.05,0.0,-56.5
2025-06-25 | 10:12:00,32.17,70.54,0.29,0.05,0.0,-58.17
2025-06-25 | 10:13:00,29.99,73.13,0.28,0.05,0.0,-58.12
2025-06-25 | 10:14:00,31.67,75.4,0.27,0.05,0.0,-59.58
2025-06-25 | 10:15:00,30.87,79.13,0.29,0.05,0.0,-57.46
2025-06-25 | 10:16:00,31.02,68.83,0.3,0.05,0.0,-57.04
2025-06-25 | 10:17:00,30.33,78.06,0.27,0.05,0.0,-59.72
2025-06-25 | 10:18:00,32.13,78.56,0.27,0.05,0.0,-58.72
2025-06-25 | 10:19:00,31.12,75.72,0.29,0.05,0.0,-59.87
2025-06-25 | 10:20:00,32.92,69.17,0.25,0.05,0.0,-56.28
2025-06-25 | 10:21:00,30.09,73.29,0.27,0.05,0.0,-58.5
2025-06-25 | 10:22:00,30.59,76.58,0.25,0.05,0.0,-57.43
2025-06-25 | 10:23:00,30.97,71.29,0.28,0.05,0.0,-54.53
2025-06-25 | 10:24:00,30.71,70.19,0.28,0.05,0.0,-58.62
2025-06-25 | 10:25:00,29.92,76.99,0.25,0.05,0.0,-58.87
2025-06-25 | 10:26:00,29.81,72.91,0.28,0.05,0.0,-56.88
2025-06-25 | 10:27:00,30.98,79.05,0.28,0.05,0.0,-57.66
2025-06-25 | 10:28:00,30.09,73.71,0.28,0.05,0.0,-58.02
2025-06-25 | 10:29:00,31.17,68.74,0.27,0.05,0.0,-55.78
2025-06-25 | 10:30:00,31.71,74.98,0.28,0.05,0.0,-57.21
2025-06-25 | 10:31:00,30.38,74.35,0.29,0.05,0.0,-59.4
2025-06-25 | 10:32:00,31.87,72.43,0.23,0.05,0.0,-55.93
2025-06-25 | 10:33:00,30.34,79.11,0.28,0.05,0.0,-56.66
2025-06-25 | 10:34:00,32.23,77.92,0.28,0.05,0.0,-56.04
2025-06-25 | 10:35:00,32.28,74.95,0.27,0.05,0.0,-57.26
2025-06-25 | 10:36:00,30.29,76.0,0.31,0.05,0.0,-58.28
2025-06-25 | 10:37:00,29.92,73.81,0.28,0.05,0.0,-57.47
2025-06-25 | 10:38:00,32.8,69.26,0.28,0.05,0.0,-55.66
2025-06-25 | 10:39:00,32.04,78.0,0.29,0.05,0.0,-56.18
2025-06-25 | 10:40:00,31.65,73.09,0.29,0.05,0.0,-58.22
2025-06-25 | 10:41:00,30.68,71.29,0.27,0.05,0.0,-54.56
2025-06-25 | 10:42:00,30.22,80.94,0.27,0.05,0.0,-57.78
2025-06-25 | 10:43:00,31.81,71.91,0.26,0.05,0.0,-58.41
2025-06-25 | 10:44:00,30.76,71.8,0.29,0.05,0.0,-55.52
2025-06-25 | 10:45:00,32.06,75.0,0.22,0.05,0.0,-57.91
2025-06-25 | 10:46:00,31.03,69.72,0.3,0.05,0.0,-55.7
2025-06-25 | 10:47:00,29.81,74.53,0.28,0.05,0.0,-58.02
2025-06-25 | 10:48:00,31.02,77.56,0.26,0.05,0.0,-58.18
2025-06-25 | 10:49:00,29.42,73.58,0.28,0.05,0.0,-54.83
2025-06-25 | 10:50:00,31.08,73.77,0.26,0.05,0.0,-55.29
2025-06-25 | 10:51:00,30.52,69.51,0.29,0.05,0.0,-57.5
2025-06-25 | 10:52:00,31.83,76.59,0.27,0.05,0.0,-56.91
2025-06-25 | 10:53:00,31.18,77.97,0.31,0.05,0.0,-58.47
2025-06-25 | 10:54:00,30.04,75.85,0.3,0.05,0.0,-56.91
2025-06-25 | 10:55:00,31.97,70.98,0.27,0.05,0.0,-56.13
2025-06-25 | 10:56:00,31.75,73.5,0.28,0.05,0.0,-55.91
2025-06-25 | 10:57:00,31.71,77.16,0.27,0.05,0.0,-58.03
2025-06-25 | 10:58:00,30.47,76.16,0.23,0.05,0.0,-53.57
2025-06-25 | 10:59:00,32.2,79.13,0.26,0.05,0.0,-56.48
2025-06-25 | 11:00:00,31.28,77.62,0.27,0.05,0.0,-54.73
2025-06-25 | 11:01:00,32.36,74.81,0.27,0.05,0.0,-58.88
2025-06-25 | 11:02:00,29.9,83.33,0.29,0.05,0.0,-57.62
2025-06-25 | 11:03:00,31.73,74.95,0.25,0.05,0.0,-58.8
2025-06-25 | 11:04:00,31.73,77.48,0.25,0.05,0.0,-60.49
2025-06-25 | 11:05:00,29.5,74.2,0.34,0.05,0.0,-58.86
2025-06-25 | 11:06:00,30.51,65.62,0.28,0.05,0.0,-57.32
2025-06-25 | 11:07:00,30.13,75.44,0.3,0.05,0.0,-57.16
2025-06-25 | 11:08:00,30.42,71.74,0.26,0.05,0.0,-59.0
2025-06-25 | 11:09:00,31.27,75.21,0.3,0.05,0.0,-56.26
2025-06-25 | 11:10:00,30.66,73.91,0.25,0.05,0.0,-57.26
2025-06-25 | 11:11:00,30.78,76.66,0.27,0.05,0.0,-56.19
2025-06-25 | 11:12:00,30.03,74.75,0.26,0.05,0.0,-56.47
2025-06-25 | 11:13:00,30.41,72.71,0.28,0.05,0.0,-55.81
2025-06-25 | 11:14:00,30.05,74.98,0.31,0.05,0.0,-59.13
2025-06-25 | 11:15:00,30.31,78.06,0.28,0.05,0.0,-56.17
2025-06-25 | 11:16:00,30.55,77.29,0.26,0.05,0.0,-58.24
2025-06-25 | 11:17:00,30.0,79.58,0.24,0.05,0.0,-57.35
2025-06-25 | 11:18:00,31.73,78.4,0.29,0.05,0.0,-56.34
2025-06-25 | 11:19:00,30.25,73.38,0.26,0.05,0.0,-57.95
2025-06-25 | 11:20:00,31.25,72.61,0.3,0.05,0.0,-59.3
2025-06-25 | 11:21:00,32.97,73.58,0.28,0.05,0.0,-54.56
2025-06-25 | 11:22:00,29.15,74.12,0.27,0.05,0.0,-55.61
2025-06-25 | 11:23:00,28.85,74.4,0.28,0.05,0.0,-59.87
2025-06-25 | 11:24:00,31.73,71.73,0.3,0.05,0.0,-58.12
2025-06-25 | 11:25:00,30.81,73.0,0.29,0.05,0.0,-57.22
2025-06-25 | 11:26:00,31.3,75.11,0.25,0.05,0.0,-58.41
2025-06-25 | 11:27:00,29.26,77.37,0.25,0.05,0.0,-57.11
2025-06-25 | 11:28:00,30.1,71.59,0.27,0.05,0.0,-58.97
2025-06-25 | 11:29:00,30.16,74.58,0.27,0.05,0.0,-57.27
2025-06-25 | 11:30:00,30.86,76.94,0.27,0.05,0.0,-59.55
2025-06-25 | 11:31:00,30.93,71.4,0.28,0.05,0.0,-58.75
2025-06-25 | 11:32:00,30.31,77.0,0.28,0.05,0.0,-55.65
2025-06-25 | 11:33:00,31.67,76.79,0.27,0.05,0.0,-58.44
2025-06-25 | 11:34:00,31.23,69.99,0.26,0.05,0.0,-57.58
2025-06-25 | 11:35:00,30.49,78.81,0.27,0.05,0.0,-59.51
